Title: Nd1

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.083849 0.9908009196090679 0.756244 296.717903 -1214669.355809 53.515483 -26346.088294 14452.097360 152.398678 -7.007 0.000 2.450243 0.070579 1.894 1.00005 0.000
500.00 1513.15 100.084357 0.9908491804043422 0.758381 295.713798 -1216202.557759 53.312295 -26038.944999 14425.028144 152.393302 -7.116 0.000 2.452782 0.071100 1.933 1.00005 0.000
500.00 1503.15 100.084897 0.9908983605295924 0.760542 294.703079 -1217736.226348 53.108726 -25731.030762 14397.393670 152.388136 -7.225 0.000 2.455321 0.071630 1.972 1.00005 0.000
500.00 1493.15 100.085470 0.9909484838551684 0.762728 293.685655 -1219270.381748 52.904770 -25422.330275 14369.178223 152.383187 -7.336 0.000 2.457862 0.072169 2.011 1.00004 0.000
500.00 1483.15 100.086076 0.9909995750123345 0.764939 292.661433 -1220805.044969 52.700425 -25112.827901 14340.365331 152.378463 -7.449 0.000 2.460402 0.072718 2.051 1.00004 0.000
500.00 1473.15 100.086716 0.9910516595800141 0.767175 291.648118 -1222313.953478 52.495685 -24802.507244 14310.937567 148.533753 -7.563 0.000 2.462944 0.073277 2.092 1.00004 0.000
500.00 1463.15 100.087392 0.9911047642971501 0.769437 290.636204 -1223811.244446 52.290545 -24491.350664 14280.876337 148.519739 -7.679 0.000 2.465485 0.073846 2.133 1.00003 0.000
500.00 1453.15 100.088104 0.9911589163019685 0.771726 289.617449 -1225309.007116 52.085001 -24179.341415 14250.162546 148.505338 -7.796 0.000 2.468027 0.074425 2.175 1.00003 0.000
500.00 1443.15 100.088855 0.9912141435660938 0.774041 288.591761 -1226807.259452 51.879049 -23866.462530 14218.776180 148.490550 -7.915 0.000 2.470569 0.075015 2.217 1.00002 0.000
500.00 1433.15 100.089644 0.9912704749570799 0.776384 287.559043 -1228306.020350 51.672685 -23552.696739 14186.696216 148.475371 -8.035 0.000 2.473112 0.075616 2.259 1.00002 0.000
500.00 1423.15 100.089625 0.9882340023085606 0.776507 286.427455 -1229921.487009 51.480900 -23287.827349 14165.298603 148.296755 -8.157 0.000 2.474328 0.102355 2.314 1.00002 0.000
500.00 1413.15 100.088301 0.9807412392925090 0.773419 285.159364 -1231697.109571 51.309827 -23092.635372 14159.793027 147.884068 -8.281 0.000 2.473558 0.165801 2.385 1.00004 0.000
500.00 1403.15 100.086886 0.9734257696769880 0.770486 283.893174 -1233455.847387 51.136875 -22892.214814 14153.230503 147.482070 -8.407 0.000 2.472756 0.226618 2.457 1.00006 0.000
500.00 1393.15 100.085371 0.9662720934428896 0.767694 282.628178 -1235198.562662 50.962197 -22687.022641 14145.716549 147.090021 -8.535 0.000 2.471915 0.285136 2.530 1.00008 0.000
