Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.106980 1.0000000000000000 1.000000 265.339388 -1165689.466784 36.156248 -199.844255 2407.593622 146.222786 -7.007 0.000 2.713417 0.000000 2.112 0 0.000
500.00 1513.15 98.107636 1.0000000000000000 1.000000 264.377468 -1167161.308042 36.132754 -200.026928 2407.740601 146.226152 -7.116 0.000 2.715200 0.000000 2.154 0 0.000
500.00 1503.15 98.108333 1.0000000000000000 1.000000 263.409192 -1168633.809649 36.109292 -200.210857 2407.896627 146.229724 -7.225 0.000 2.716983 0.000000 2.197 0 0.000
500.00 1493.15 98.109071 1.0000000000000000 1.000000 262.434471 -1170106.995984 36.085863 -200.396116 2408.061975 146.233510 -7.336 0.000 2.718767 0.000000 2.240 0 0.000
500.00 1483.15 98.109785 0.9976426898643538 0.997596 261.400767 -1171657.536572 36.058606 -200.147146 2405.570105 146.174012 -7.449 0.000 2.720971 2.667446 2.281 0 0.000
500.00 1473.15 98.109410 0.9581052026954715 0.957120 259.554267 -1174380.688289 35.969725 -192.948367 2361.279923 141.995338 -7.563 0.000 2.730364 2.664860 2.275 0 0.000
500.00 1463.15 98.108994 0.9205300353664130 0.918382 257.761444 -1177005.876214 35.882712 -185.967308 2319.691282 141.135457 -7.679 0.000 2.740553 2.662202 2.266 0 0.000
500.00 1453.15 98.105258 0.8504688566310815 0.849508 255.155381 -1180739.326431 35.690453 -174.626170 2232.650302 139.148968 -7.796 0.000 2.751892 2.731223 2.274 0 0.000
500.00 1443.15 98.099662 0.7044618464133922 0.708486 250.898880 -1186807.729319 35.139499 -150.922939 2066.141507 135.123426 -7.915 0.000 2.775863 2.830260 2.225 0 0.000
500.00 1433.15 98.093271 0.5917807750336274 0.596525 247.396924 -1191735.128413 34.733228 -132.523716 1933.050862 131.995085 -8.035 0.000 2.801728 2.857401 2.174 0 0.000
500.00 1423.15 98.087094 0.4988665043604817 0.502138 244.367492 -1195956.443876 34.395353 -116.969495 1823.408391 129.470938 -8.157 0.000 2.833174 2.870494 2.095 0 0.000
500.00 1413.15 98.080606 0.4187121880663087 0.419078 241.640834 -1199712.862731 34.102283 -103.179106 1728.973380 127.346342 -8.281 0.000 2.873564 2.877880 1.973 0 0.000
500.00 1403.15 98.072849 0.3458113739435949 0.342035 239.080955 -1203185.604961 33.836060 -90.235324 1643.445334 125.469660 -8.407 0.000 2.930476 2.881834 1.780 0 0.000
500.00 1393.15 98.062648 0.2770421037589050 0.268085 236.596056 -1206486.484760 33.585628 -77.686306 1562.674119 123.740335 -8.535 0.000 3.017330 2.884049 1.474 0 0.000
500.00 1383.15 98.054276 0.2251571186909576 0.212555 234.470144 -1209296.168516 33.386986 -68.445047 1497.760222 122.372950 -8.664 0.000 3.111022 2.889901 1.164 0 0.000
500.00 1373.15 98.051445 0.1930930820308634 0.179263 232.806674 -1211541.890913 33.250339 -63.162109 1451.925496 121.427944 -8.795 0.000 3.176397 2.899193 0.973 0 0.000
500.00 1363.15 98.052060 0.1698776498593749 0.155932 231.359276 -1213534.039251 33.142393 -59.615126 1414.029149 120.676502 -8.929 0.000 3.223100 2.909628 0.851 0 0.000
500.00 1353.15 98.235415 0.0929200359140421 0.105563 228.629137 -1220446.262463 33.089646 -58.315607 1142.778910 117.483189 -9.064 0.000 2.613204 3.010730 3.963 0 0.000
