Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.113762 0.9980637744823862 0.934878 288.629228 -1184871.526491 42.174152 -5943.834798 6887.239630 151.783917 -7.007 0.000 2.534259 0.070579 1.534 0.999765 0.000
500.00 1513.15 100.114424 0.9981064174194555 0.936597 287.629746 -1186400.514202 42.053655 -5787.513249 6848.230077 151.780757 -7.116 0.000 2.536980 0.071100 1.570 0.999762 0.000
500.00 1503.15 100.115127 0.9981498581046688 0.938333 286.623686 -1187930.129742 41.933000 -5630.572239 6808.287183 151.777796 -7.225 0.000 2.539701 0.071630 1.606 0.999759 0.000
500.00 1493.15 100.115872 0.9981941164277299 0.940085 285.610957 -1189460.398208 41.812190 -5473.001856 6767.381300 151.775038 -7.336 0.000 2.542424 0.072169 1.643 0.999755 0.000
500.00 1483.15 100.116661 0.9982392128704286 0.941853 284.591465 -1190991.345734 41.691227 -5314.792091 6725.481380 151.772491 -7.449 0.000 2.545148 0.072718 1.680 0.999751 0.000
500.00 1473.15 100.117494 0.9982851686574290 0.943638 283.579870 -1192501.213601 41.570113 -5155.932483 6682.554777 148.587178 -7.563 0.000 2.547873 0.073277 1.718 0.999747 0.000
500.00 1463.15 100.118373 0.9983320059278050 0.945440 282.568277 -1194001.726237 41.448850 -4996.411737 6638.567013 148.576814 -7.679 0.000 2.550599 0.073846 1.756 0.999743 0.000
500.00 1453.15 100.119300 0.9983797470979728 0.947260 281.549842 -1195502.912980 41.327442 -4836.219510 6593.482287 148.566140 -7.796 0.000 2.553325 0.074425 1.795 0.999739 0.000
500.00 1443.15 100.120277 0.9984284152169274 0.949096 280.524469 -1197004.798727 41.205892 -4675.345494 6547.263074 148.555153 -7.915 0.000 2.556051 0.075015 1.834 0.999734 0.000
500.00 1433.15 100.121304 0.9984780340116077 0.950950 279.492062 -1198507.409574 41.084205 -4513.779372 6499.869991 148.543850 -8.035 0.000 2.558778 0.075616 1.874 0.999729 0.000
500.00 1423.15 100.122384 0.9985286279031652 0.952821 278.452522 -1200010.772885 40.962383 -4351.510836 6451.261689 148.532227 -8.157 0.000 2.561504 0.076229 1.914 0.999724 0.000
500.00 1413.15 100.123519 0.9985802220233456 0.954710 277.405748 -1201514.917353 40.840434 -4188.529619 6401.394731 148.520281 -8.281 0.000 2.564231 0.076854 1.955 0.999719 0.000
500.00 1403.15 100.124618 0.9983071324465540 0.956329 276.342492 -1203031.154066 40.719314 -4028.626251 6350.933578 148.490971 -8.407 0.000 2.566830 0.095318 1.997 0.999714 0.000
500.00 1393.15 100.123500 0.9902345016032355 0.951090 275.055086 -1204812.266571 40.620429 -3957.828283 6316.057955 148.054490 -8.535 0.000 2.566304 0.492136 2.062 0.999722 0.000
500.00 1383.15 100.126173 0.9389531764821908 0.894276 272.581207 -1208292.028612 41.011429 -5537.456866 6847.963419 146.106372 -8.664 0.000 2.563393 1.409715 2.137 0.999712 0.000
500.00 1373.15 100.129953 0.8890228986326230 0.840595 270.159730 -1211694.034846 41.379705 -7045.761417 7365.769483 144.207466 -8.795 0.000 2.559190 1.684647 2.219 0.999723 0.000
500.00 1363.15 100.130168 0.8136269135779698 0.751339 267.225422 -1215711.504987 42.404655 -10061.016709 8441.359852 141.625431 -8.929 0.000 2.557060 1.769810 2.303 0.999722 0.000
500.00 1353.15 100.127199 0.7302469119732898 0.654475 264.180081 -1219797.729246 43.705643 -13664.525164 9763.189280 138.903029 -9.064 0.000 2.556177 1.788554 2.389 0.999723 0.000
