Title: Mr2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.109474 1.0000000000000000 1.000000 265.178271 -1177649.037850 36.292431 -199.784663 2363.206466 146.747572 -7.007 0.000 2.703304 0.000000 2.173 0 0.000
500.00 1513.15 98.110082 1.0000000000000000 1.000000 264.212799 -1179125.368867 36.269338 -200.002888 2363.342730 146.750693 -7.116 0.000 2.705042 0.000000 2.215 0 0.000
500.00 1503.15 98.110728 1.0000000000000000 1.000000 263.240946 -1180602.308542 36.246275 -200.222279 2363.487378 146.754005 -7.225 0.000 2.706781 0.000000 2.258 0 0.000
500.00 1493.15 98.111412 1.0000000000000000 1.000000 262.262622 -1182079.879362 36.223244 -200.442901 2363.640669 146.757515 -7.336 0.000 2.708521 0.000000 2.302 0 0.000
500.00 1483.15 98.111158 0.9610637806394750 0.960412 260.413253 -1184827.653489 36.137461 -193.507229 2319.453735 145.707800 -7.449 0.000 2.716785 2.670265 2.303 0 0.000
500.00 1473.15 98.110873 0.9239024704779392 0.922386 258.622603 -1187469.735018 36.053533 -186.763572 2277.672361 141.678267 -7.563 0.000 2.725731 2.668069 2.300 0 0.000
500.00 1463.15 98.110219 0.8862412610626351 0.883831 256.822913 -1190100.525479 35.966943 -179.942817 2234.587633 140.775171 -7.679 0.000 2.735226 2.671202 2.296 0 0.000
500.00 1453.15 98.104249 0.7404289537790788 0.744650 252.490658 -1196313.397715 35.441911 -157.140135 2062.481609 136.581403 -7.796 0.000 2.752340 2.813781 2.292 0 0.000
500.00 1443.15 98.097646 0.6121421342231969 0.619090 248.618623 -1201807.973844 34.980263 -136.752585 1909.794697 132.935898 -7.915 0.000 2.772901 2.855520 2.276 0 0.000
500.00 1433.15 98.091758 0.5118094298566406 0.518709 245.415509 -1206314.098468 34.614811 -120.503118 1790.124178 130.134403 -8.035 0.000 2.796115 2.874433 2.242 0 0.000
500.00 1423.15 98.086308 0.4299229207092965 0.435378 242.652019 -1210167.921596 34.312845 -106.999882 1691.906956 127.881853 -8.157 0.000 2.822772 2.886207 2.188 0 0.000
500.00 1413.15 98.081024 0.3607945039570227 0.364071 240.190507 -1213568.817290 34.055016 -95.404698 1608.330048 126.006801 -8.281 0.000 2.854154 2.894916 2.109 0 0.000
500.00 1403.15 98.075550 0.3007842405623126 0.301472 237.941965 -1216642.052443 33.829223 -85.172993 1535.050320 124.399571 -8.407 0.000 2.892519 2.901993 1.996 0 0.000
500.00 1393.15 98.180705 0.1979929172184175 0.211340 234.599463 -1223122.240762 33.554479 -74.259863 1314.869458 121.015317 -8.535 0.000 2.741219 2.975528 2.907 0 0.000
500.00 1383.15 98.197043 0.1532606721182668 0.167596 232.638864 -1226123.417043 33.414927 -67.950622 1235.250390 119.667887 -8.664 0.000 2.687359 2.989326 3.326 0 0.000
