Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.208887 1.0000000000000000 1.000000 275.125247 -1170139.517216 37.759489 -370.719171 3711.890051 147.753469 -7.007 0.000 2.600906 0.000000 1.835 0.382896 0.000
500.00 1513.15 98.209519 1.0000000000000000 1.000000 274.153241 -1171626.231944 37.722944 -369.626303 3709.214868 147.753291 -7.116 0.000 2.603443 0.000000 1.875 0.381966 0.000
500.00 1503.15 98.210189 1.0000000000000000 1.000000 273.174835 -1173113.544665 37.686459 -368.536400 3706.482105 147.753308 -7.225 0.000 2.605981 0.000000 1.915 0.381026 0.000
500.00 1493.15 98.210900 1.0000000000000000 1.000000 272.189940 -1174601.478693 37.650036 -367.449531 3703.692028 147.753524 -7.336 0.000 2.608521 0.000000 1.955 0.380076 0.000
500.00 1483.15 98.211653 1.0000000000000000 1.000000 271.198467 -1176090.058323 37.613675 -366.365770 3700.844917 147.753948 -7.449 0.000 2.611062 0.000000 1.997 0.379117 0.000
500.00 1473.15 98.212447 1.0000000000000000 1.000000 270.215649 -1177556.679826 37.577379 -365.285192 3697.941062 144.448423 -7.563 0.000 2.613606 0.000000 2.038 0.378148 0.000
500.00 1463.15 98.213286 1.0000000000000000 1.000000 269.233293 -1179013.518922 37.541149 -364.207878 3694.980767 144.440743 -7.679 0.000 2.616150 0.000000 2.080 0.37717 0.000
500.00 1453.15 98.214170 1.0000000000000000 1.000000 268.244294 -1180470.990100 37.504987 -363.133910 3691.964347 144.432735 -7.796 0.000 2.618696 0.000000 2.123 0.376182 0.000
500.00 1443.15 98.215101 1.0000000000000000 1.000000 267.248562 -1181929.116019 37.468894 -362.063375 3688.892135 144.424395 -7.915 0.000 2.621244 0.000000 2.167 0.375184 0.000
500.00 1433.15 98.216081 1.0000000000000000 1.000000 266.246004 -1183387.920476 37.432872 -360.996363 3685.764474 144.415721 -8.035 0.000 2.623792 0.000000 2.211 0.374176 0.000
500.00 1423.15 98.217110 1.0000000000000000 1.000000 265.236525 -1184847.428467 37.396922 -359.932969 3682.581727 144.406710 -8.157 0.000 2.626342 0.000000 2.255 0.373159 0.000
500.00 1413.15 98.218119 0.9696299829903812 0.975308 263.390984 -1187480.587122 37.212379 -355.492331 3638.642678 143.264663 -8.281 0.000 2.624027 3.246365 2.318 0.386255 0.000
500.00 1403.15 98.216734 0.8983444771695464 0.912389 260.573036 -1191424.817102 36.936429 -344.736160 3538.356326 140.855830 -8.407 0.000 2.618144 3.085333 2.373 0.431542 0.000
500.00 1393.15 98.214700 0.8307151152727261 0.851448 257.883195 -1195151.313099 36.690667 -334.185775 3441.418152 138.606495 -8.535 0.000 2.611650 3.050420 2.424 0.483861 0.000
