Title: Mr2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.127434 1.0000000000000000 1.000000 274.721586 -1176817.230260 37.772763 -369.830262 3684.466927 148.073465 -7.007 0.000 2.597836 0.000000 1.853 0.382564 0.000
500.00 1513.15 98.128034 1.0000000000000000 1.000000 273.747413 -1178306.643585 37.736464 -368.763123 3681.784655 148.073125 -7.116 0.000 2.600351 0.000000 1.892 0.381635 0.000
500.00 1503.15 98.128671 1.0000000000000000 1.000000 272.766825 -1179796.620779 37.700223 -367.698887 3679.044367 148.072969 -7.225 0.000 2.602867 0.000000 1.932 0.380697 0.000
500.00 1493.15 98.129346 1.0000000000000000 1.000000 271.779733 -1181287.183915 37.664043 -366.637621 3676.246316 148.073003 -7.336 0.000 2.605385 0.000000 1.973 0.379749 0.000
500.00 1483.15 98.130061 1.0000000000000000 1.000000 270.786047 -1182778.355999 37.627924 -365.579395 3673.390768 148.073233 -7.449 0.000 2.607905 0.000000 2.015 0.378792 0.000
500.00 1473.15 98.130816 1.0000000000000000 1.000000 269.800903 -1184247.675474 37.591867 -364.524282 3670.477997 144.788472 -7.563 0.000 2.610427 0.000000 2.056 0.377825 0.000
500.00 1463.15 98.131613 1.0000000000000000 1.000000 268.816159 -1185707.239915 37.555875 -363.472356 3667.508294 144.780650 -7.679 0.000 2.612950 0.000000 2.099 0.376848 0.000
500.00 1453.15 98.132453 1.0000000000000000 1.000000 267.824756 -1187167.396558 37.519949 -362.423696 3664.481958 144.772492 -7.796 0.000 2.615474 0.000000 2.142 0.375861 0.000
500.00 1443.15 98.133337 1.0000000000000000 1.000000 266.826602 -1188628.166609 37.484090 -361.378386 3661.399303 144.763994 -7.915 0.000 2.618000 0.000000 2.185 0.374865 0.000
500.00 1433.15 98.134267 1.0000000000000000 1.000000 265.821604 -1190089.572346 37.448301 -360.336510 3658.260658 144.755155 -8.035 0.000 2.620527 0.000000 2.230 0.373858 0.000
500.00 1423.15 98.135245 1.0000000000000000 1.000000 264.809668 -1191551.637181 37.412582 -359.298159 3655.066366 144.745972 -8.157 0.000 2.623055 0.000000 2.274 0.372842 0.000
500.00 1413.15 98.133962 0.9288242694435419 0.937323 261.993467 -1195522.184096 37.140298 -348.495828 3557.081872 142.362816 -8.281 0.000 2.618294 3.000511 2.323 0.416356 0.000
500.00 1403.15 98.131654 0.8536641726638151 0.870016 259.106578 -1199548.252504 36.869316 -336.997694 3451.502450 139.855195 -8.407 0.000 2.611583 2.996436 2.373 0.471791 0.000
