Title: Mr2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.094276 0.9985528382360656 0.950829 288.250937 -1199475.338541 41.739465 -4575.516434 6342.522444 152.298653 -7.007 0.000 2.518436 0.070579 1.617 0.999904 0.000
500.00 1513.15 100.094877 0.9985954108980546 0.952494 287.247946 -1201008.525525 41.624458 -4428.550171 6302.348044 152.295192 -7.116 0.000 2.521102 0.071100 1.654 0.999902 0.000
500.00 1503.15 100.095515 0.9986387820796657 0.954175 286.238350 -1202542.276639 41.509301 -4280.961378 6261.203139 152.291905 -7.225 0.000 2.523769 0.071630 1.691 0.999899 0.000
500.00 1493.15 100.096192 0.9986829718146667 0.955871 285.222059 -1204076.614608 41.393996 -4132.739891 6219.056595 152.288798 -7.336 0.000 2.526437 0.072169 1.728 0.999897 0.000
500.00 1483.15 100.096908 0.9987280007394188 0.957583 284.198979 -1205611.563095 41.278545 -3983.875433 6175.875802 152.285875 -7.449 0.000 2.529107 0.072718 1.766 0.999894 0.000
500.00 1473.15 100.097665 0.9987738902368165 0.959311 283.184396 -1207124.436683 41.162950 -3834.357285 6131.626477 148.965144 -7.563 0.000 2.531776 0.073277 1.804 0.999891 0.000
500.00 1463.15 100.098463 0.9988206626008278 0.961055 282.170084 -1208627.454230 41.047215 -3684.173922 6086.272433 148.954060 -7.679 0.000 2.534447 0.073846 1.843 0.999887 0.000
500.00 1453.15 100.099306 0.9988683404338798 0.962815 281.148910 -1210131.066721 40.931341 -3533.314698 6039.776051 148.942619 -7.796 0.000 2.537118 0.074425 1.883 0.999884 0.000
500.00 1443.15 100.100192 0.9989169469860023 0.964591 280.120781 -1211635.295980 40.815334 -3381.768994 5992.097889 148.930817 -7.915 0.000 2.539789 0.075015 1.923 0.99988 0.000
500.00 1433.15 100.101126 0.9989665061989992 0.966384 279.085600 -1213140.164902 40.699197 -3229.526156 5943.196542 148.918647 -8.035 0.000 2.542461 0.075616 1.963 0.999877 0.000
500.00 1423.15 100.102106 0.9990170427240244 0.968194 278.043268 -1214645.697513 40.582935 -3076.575532 5893.028528 148.906107 -8.157 0.000 2.545133 0.076229 2.004 0.999873 0.000
500.00 1413.15 100.103137 0.9990685819388742 0.970020 276.993685 -1216151.919024 40.466552 -2922.906489 5841.548162 148.893190 -8.281 0.000 2.547804 0.076854 2.046 0.999869 0.000
500.00 1403.15 100.102163 0.9917582366068575 0.965240 275.729371 -1217915.585993 40.373361 -2858.411423 5806.211769 148.493064 -8.407 0.000 2.547528 0.587881 2.110 0.99988 0.000
500.00 1393.15 100.101696 0.9719871410872757 0.945435 274.119087 -1220157.894453 40.417853 -3257.101830 5927.347580 147.648907 -8.535 0.000 2.546227 1.271482 2.180 0.99988 0.000
500.00 1383.15 100.106833 0.9178222593462809 0.884843 271.582553 -1223766.879313 40.856747 -4973.018988 6503.794508 145.610035 -8.664 0.000 2.541514 1.748486 2.267 0.999858 0.000
500.00 1373.15 100.113650 0.8449900801867705 0.799062 268.672552 -1227892.230140 41.747432 -7724.755541 7460.147223 143.054536 -8.795 0.000 2.535916 1.849950 2.368 0.999842 0.000
500.00 1363.15 100.128770 0.7397758458453499 0.675951 265.103758 -1233032.526258 43.376651 -12185.868227 9048.091991 139.619542 -8.929 0.000 2.526316 1.853703 2.505 0.999828 0.000
500.00 1353.15 100.170818 0.6329806231205840 0.563922 261.538019 -1238590.431544 44.948608 -16479.130570 10596.129502 136.194225 -9.064 0.000 2.501476 1.875641 2.724 0.999849 0.000
500.00 1343.15 100.211512 0.5388135502107189 0.471033 258.320711 -1243619.283279 46.367595 -20341.057970 12036.335860 133.276754 -9.201 0.000 2.472237 1.884305 2.975 0.999886 0.000
500.00 1333.15 100.241911 0.4557193834244624 0.391686 255.442513 -1247986.050833 47.679036 -23947.338783 13442.491735 130.885376 -9.340 0.000 2.446142 1.881121 3.214 0.999922 0.000
500.00 1323.15 100.284925 0.3485391409858036 0.291681 252.238077 -1252971.460169 49.429578 -28975.029562 15465.336981 128.431007 -9.481 0.000 2.424332 1.865985 3.368 0.999951 0.000
500.00 1313.15 100.289842 0.2931574934272573 0.242597 250.029670 -1255965.877958 50.354062 -31552.797986 16588.891226 126.969862 -9.625 0.000 2.406794 1.858736 3.567 0.999996 0.000
500.00 1303.15 100.289323 0.2488959227491393 0.204279 248.076409 -1258512.467304 51.073328 -33611.148082 17545.960704 125.825369 -9.771 0.000 2.392512 1.853531 3.752 1.00004 0.000
