Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.074491 1.0000000000000000 1.000000 265.191538 -1163353.307011 36.051889 -198.853972 2415.316909 146.290772 -7.007 0.000 2.720370 0.000000 2.068 0 0.000
500.00 1513.15 98.075154 1.0000000000000000 1.000000 264.229196 -1164825.942909 36.028323 -199.039974 2415.465501 146.294175 -7.116 0.000 2.722168 0.000000 2.109 0 0.000
500.00 1503.15 98.075858 1.0000000000000000 1.000000 263.260495 -1166299.247162 36.004791 -199.227247 2415.623241 146.297787 -7.225 0.000 2.723967 0.000000 2.151 0 0.000
500.00 1493.15 98.076604 1.0000000000000000 1.000000 262.285347 -1167773.244473 35.981293 -199.415864 2415.790410 146.301614 -7.336 0.000 2.725767 0.000000 2.194 0 0.000
500.00 1483.15 98.076993 0.9877224068968834 0.987443 261.029940 -1169647.411342 35.937752 -197.339994 2402.040426 145.974293 -7.449 0.000 2.729853 2.668255 2.223 0 0.000
500.00 1473.15 98.076429 0.9480279090606339 0.946660 259.178750 -1172374.259869 35.848507 -190.105820 2357.511502 141.888121 -7.563 0.000 2.739813 2.665672 2.215 0 0.000
500.00 1463.15 98.075813 0.9102336400774636 0.907553 257.379592 -1175005.342456 35.760991 -183.075801 2315.619970 141.021888 -7.679 0.000 2.750637 2.663010 2.202 0 0.000
500.00 1453.15 98.068908 0.8327210263093740 0.830745 254.596479 -1178944.602962 35.592934 -170.822326 2211.289533 138.714975 -7.796 0.000 2.761845 2.723123 2.227 0 0.000
500.00 1443.15 98.064317 0.6827495998589501 0.684703 250.373078 -1184981.239236 35.008174 -145.411162 2048.732280 134.814948 -7.915 0.000 2.793191 2.818540 2.124 0 0.000
500.00 1433.15 98.057370 0.5707416314602241 0.572751 246.886408 -1189877.139601 34.604371 -127.065998 1916.457300 131.708464 -8.035 0.000 2.823730 2.846996 2.050 0 0.000
500.00 1423.15 98.050479 0.4778428221967122 0.477741 243.854935 -1194089.161398 34.267269 -111.427541 1806.922118 129.190849 -8.157 0.000 2.861955 2.860787 1.939 0 0.000
500.00 1413.15 98.042902 0.3965910847656995 0.392841 241.096253 -1197872.415229 33.971935 -97.314879 1711.372192 127.048081 -8.281 0.000 2.913545 2.868173 1.770 0 0.000
500.00 1403.15 98.033543 0.3217714988856392 0.313046 238.473227 -1201406.803255 33.700792 -83.888092 1623.420474 125.128610 -8.407 0.000 2.990021 2.871990 1.505 0 0.000
500.00 1393.15 98.024477 0.2609278436005282 0.247700 236.140310 -1204515.134129 33.473828 -72.952646 1549.130179 123.541752 -8.535 0.000 3.084770 2.876903 1.190 0 0.000
500.00 1383.15 98.020639 0.2235757094175445 0.208402 234.347436 -1206940.030471 33.319938 -66.620932 1498.119414 122.468968 -8.664 0.000 3.155995 2.885411 0.980 0 0.000
500.00 1373.15 98.020647 0.1982651909725957 0.182570 232.846316 -1209010.501056 33.204698 -62.630133 1458.747238 121.665200 -8.795 0.000 3.205793 2.895330 0.852 0 0.000
500.00 1363.15 98.023045 0.1777976489830672 0.162279 231.466816 -1210940.247522 33.105151 -59.601127 1422.962620 120.966737 -8.929 0.000 3.244123 2.906108 0.765 0 0.000
500.00 1353.15 98.027313 0.1590396754251994 0.144167 230.132483 -1212826.594228 33.010744 -56.972198 1386.692041 120.296743 -9.064 0.000 3.275916 2.917951 0.698 0 0.000
500.00 1343.15 98.030284 0.1362128522267678 0.122872 228.689939 -1214823.113783 32.912978 -54.129094 1339.337559 119.467626 -9.201 0.000 3.301847 2.933169 0.653 0 0.000
