Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.119589 1.0000000000000000 1.000000 274.689350 -1165697.059278 37.699407 -371.878908 3697.162577 147.307416 -7.007 0.000 2.602683 0.000000 1.854 0.385217 0.000
500.00 1513.15 98.120232 1.0000000000000000 1.000000 273.720305 -1167179.500476 37.663019 -370.812056 3694.489863 147.307295 -7.116 0.000 2.605214 0.000000 1.893 0.384309 0.000
500.00 1503.15 98.120915 1.0000000000000000 1.000000 272.744880 -1168662.552572 37.626692 -369.748189 3691.759724 147.307371 -7.225 0.000 2.607748 0.000000 1.934 0.383392 0.000
500.00 1493.15 98.121638 1.0000000000000000 1.000000 271.762987 -1170146.239384 37.590426 -368.687379 3688.972433 147.307652 -7.336 0.000 2.610283 0.000000 1.974 0.382465 0.000
500.00 1483.15 98.122403 1.0000000000000000 1.000000 270.774536 -1171630.585740 37.554225 -367.629701 3686.128275 147.308143 -7.449 0.000 2.612819 0.000000 2.016 0.381529 0.000
500.00 1473.15 98.123212 1.0000000000000000 1.000000 269.795126 -1173092.449576 37.518088 -366.575232 3683.227545 143.923957 -7.563 0.000 2.615357 0.000000 2.057 0.380584 0.000
500.00 1463.15 98.124066 1.0000000000000000 1.000000 268.816370 -1174544.296564 37.482018 -365.524054 3680.270554 143.916152 -7.679 0.000 2.617897 0.000000 2.100 0.379629 0.000
500.00 1453.15 98.124965 1.0000000000000000 1.000000 267.830999 -1175996.789171 37.446016 -364.476250 3677.257625 143.908010 -7.796 0.000 2.620438 0.000000 2.143 0.378665 0.000
500.00 1443.15 98.125913 1.0000000000000000 1.000000 266.838921 -1177449.950557 37.410085 -363.431909 3674.189095 143.899527 -7.915 0.000 2.622980 0.000000 2.187 0.377691 0.000
500.00 1433.15 98.126910 1.0000000000000000 1.000000 265.840045 -1178903.805052 37.374225 -362.391124 3671.065316 143.890701 -8.035 0.000 2.625524 0.000000 2.231 0.376708 0.000
500.00 1423.15 98.127957 1.0000000000000000 1.000000 264.834274 -1180358.378215 37.338438 -361.353990 3667.886658 143.881529 -8.157 0.000 2.628068 0.000000 2.276 0.375715 0.000
500.00 1413.15 98.127139 0.9933307046406540 0.994701 263.636493 -1182043.005084 37.287994 -359.912616 3650.744031 143.532073 -8.281 0.000 2.627976 3.312112 2.344 0.375937 0.000
500.00 1403.15 98.125999 0.9364054759459409 0.945598 261.159687 -1185510.085295 37.042055 -351.486684 3570.042205 141.556970 -8.407 0.000 2.623289 3.096690 2.407 0.40784 0.000
500.00 1393.15 98.123349 0.8670203168413682 0.883478 258.427942 -1189284.638911 36.790046 -340.701342 3471.619396 139.260112 -8.535 0.000 2.617432 3.043835 2.460 0.457274 0.000
500.00 1383.15 98.120754 0.8059524784000564 0.828314 255.918058 -1192724.917587 36.565939 -331.031653 3383.136113 137.241155 -8.664 0.000 2.610949 3.032901 2.515 0.508404 0.000
500.00 1373.15 98.118197 0.7514659254349477 0.778756 253.582153 -1195901.039259 36.364096 -322.255030 3302.264176 135.440571 -8.795 0.000 2.603662 3.031040 2.573 0.561306 0.000
500.00 1363.15 98.115649 0.7022470121038870 0.733769 251.383374 -1198866.406538 36.180353 -314.205950 3227.176272 133.812847 -8.929 0.000 2.595352 3.032931 2.635 0.616073 0.000
500.00 1353.15 98.113066 0.6572827071597041 0.692546 249.292557 -1201662.628670 36.011627 -306.759943 3156.386719 132.322359 -9.064 0.000 2.585756 3.036969 2.702 0.672809 0.000
500.00 1343.15 98.288278 0.5266347781321860 0.585583 245.262178 -1210103.161354 35.661509 -289.711899 2889.075054 128.420972 -9.201 0.000 2.478696 3.148186 3.154 0.825874 0.000
500.00 1333.15 98.319616 0.4749888535011664 0.537918 243.115228 -1213507.786712 35.457897 -280.344286 2808.948366 127.015557 -9.340 0.000 2.448467 3.150482 3.253 0.928619 0.000
500.00 1323.15 98.333426 0.4312181200549652 0.491525 241.117205 -1216394.891723 35.602965 -911.399846 2993.503761 125.722902 -9.481 0.000 2.423074 3.089519 3.392 0.99994 0.000
500.00 1313.15 98.340285 0.3676691333751178 0.408959 238.765440 -1219611.138700 36.768465 -4002.671105 4174.000648 124.059865 -9.625 0.000 2.404548 2.861427 3.597 0.999983 0.000
500.00 1303.15 98.341253 0.3159861648860059 0.344721 236.687134 -1222346.420272 37.728470 -6574.613949 5191.119653 122.743336 -9.771 0.000 2.389276 2.720855 3.789 1.00002 0.000
500.00 1293.15 98.338171 0.2736232917558087 0.293958 234.819011 -1224719.711906 38.513566 -8707.851466 6066.890114 121.683748 -9.919 0.000 2.376712 2.626876 3.969 1.00006 0.000
500.00 1283.15 98.332297 0.2388212734486506 0.253499 233.116224 -1226814.361868 39.147393 -10462.838793 6822.639467 120.988732 -10.069 0.000 2.366406 2.561238 4.138 1.00009 0.000
500.00 1273.15 98.324543 0.2101955331175132 0.221046 231.545543 -1228691.616531 39.651804 -11894.116517 7464.554526 120.296060 -10.221 0.000 2.357980 2.514240 4.297 1.00011 0.000
500.00 1263.15 98.315580 0.1865911616132428 0.194834 230.079886 -1230399.828590 40.047525 -13053.138733 8012.839101 119.718868 -10.376 0.000 2.351112 2.480105 4.447 1.00013 0.000
500.00 1253.15 98.305894 0.1670346521195548 0.173485 228.696830 -1231977.522893 40.353628 -13987.276648 8482.899446 119.230731 -10.534 0.000 2.345533 2.455123 4.587 1.00014 0.000
500.00 1243.15 98.295828 0.1507208251241902 0.155926 227.378188 -1233454.816733 40.586782 -14738.082058 8888.809220 118.811336 -10.694 0.000 2.341024 2.436802 4.720 1.00015 0.000
500.00 1233.15 98.285197 0.1364884614258113 0.140831 226.101723 -1234857.484456 40.765237 -15355.004332 9248.581529 118.422089 -10.857 0.000 2.336664 2.423191 4.863 1.00015 0.000
500.00 1223.15 98.274456 0.1242790001325835 0.128022 224.863608 -1236198.675586 40.895762 -15852.108062 9566.725599 118.070950 -11.022 0.000 2.332786 2.413363 5.006 1.00014 0.000

Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.119589 49.2157 1.42214 15.2741 2.49234 9.95267 0.195068 7.13058 10.6107 2.18366 0.344783 0.159092 1.01916
500.00 1513.15 98.120232 49.2153 1.42213 15.274 2.49886 9.94672 0.195067 7.13054 10.6107 2.18365 0.344781 0.159091 1.01916
500.00 1503.15 98.120915 49.215 1.42212 15.2739 2.50579 9.9404 0.195065 7.13049 10.6106 2.18363 0.344779 0.159089 1.01915
500.00 1493.15 98.121638 49.2146 1.42211 15.2738 2.51313 9.93371 0.195064 7.13044 10.6105 2.18362 0.344776 0.159088 1.01914
500.00 1483.15 98.122403 49.2142 1.4221 15.2737 2.5209 9.92662 0.195062 7.13038 10.6104 2.1836 0.344773 0.159087 1.01914
500.00 1473.15 98.123212 49.2138 1.42209 15.2736 2.5291 9.91914 0.195061 7.13032 10.6103 2.18358 0.344771 0.159086 1.01913
500.00 1463.15 98.124066 49.2134 1.42208 15.2734 2.53776 9.91124 0.195059 7.13026 10.6102 2.18356 0.344768 0.159084 1.01912
500.00 1453.15 98.124965 49.213 1.42206 15.2733 2.54689 9.90291 0.195057 7.13019 10.6101 2.18354 0.344764 0.159083 1.01911
500.00 1443.15 98.125913 49.2125 1.42205 15.2731 2.5565 9.89415 0.195056 7.13012 10.61 2.18352 0.344761 0.159081 1.0191
500.00 1433.15 98.126910 49.212 1.42204 15.273 2.56662 9.88492 0.195054 7.13005 10.6099 2.1835 0.344758 0.15908 1.01909
500.00 1423.15 98.127957 49.2115 1.42202 15.2728 2.57725 9.87523 0.195051 7.12998 10.6098 2.18348 0.344754 0.159078 1.01908
500.00 1413.15 97.472701 49.2787 1.43158 15.3755 2.5862 9.82985 0.194061 6.89451 10.6783 2.19815 0.347072 0.160147 1.02593
500.00 1403.15 91.885723 49.3533 1.49376 15.5366 2.63297 10.0942 0.203314 6.47925 10.2911 2.28982 0.36749 0.169885 1.08831
500.00 1393.15 85.074937 49.5097 1.58241 15.4487 2.70918 10.4764 0.21508 6.06755 9.84604 2.3906 0.395383 0.183485 1.17543
500.00 1383.15 79.080665 49.6848 1.66507 15.3721 2.77501 10.8067 0.226155 5.67292 9.42538 2.4863 0.423674 0.197393 1.26453
500.00 1373.15 73.732482 49.8853 1.74076 15.3082 2.83003 11.0804 0.236472 5.29378 9.02679 2.57777 0.452571 0.211711 1.35625
500.00 1363.15 68.901421 50.1198 1.808 15.2589 2.87342 11.2912 0.245921 4.92868 8.648 2.66585 0.48231 0.226556 1.45135
500.00 1353.15 64.488022 50.3996 1.86467 15.2259 2.90389 11.4313 0.254337 4.57627 8.28674 2.75142 0.513163 0.24206 1.55068
500.00 1343.15 51.762025 54.2065 1.25093 16.209 2.16934 7.92144 0.346135 3.98141 7.80893 3.23668 0.636083 0.301572 1.93192
500.00 1333.15 46.700722 55.0124 1.13772 16.3766 2.02612 7.24283 0.409844 3.67054 7.50751 3.43954 0.701303 0.334256 2.14129
500.00 1323.15 42.403155 56.0509 1.06417 16.3302 1.89539 6.64275 0.451382 3.33302 7.23029 3.57102 0.766811 0.368133 2.2959
500.00 1313.15 36.156687 57.4535 1.02443 15.9779 1.76746 6.04682 0.529363 2.94568 6.92995 3.67597 0.883578 0.431732 2.33368
500.00 1303.15 31.074475 58.715 0.995995 15.6282 1.64445 5.50598 0.61594 2.62532 6.6926 3.70512 1.00724 0.502342 2.3618
500.00 1293.15 26.907614 59.8466 0.976971 15.2934 1.52623 5.01332 0.711323 2.35699 6.50862 3.66758 1.13675 0.580133 2.38213
500.00 1283.15 23.483844 60.8567 0.965369 14.9809 1.41326 4.5641 0.815028 2.12968 6.36803 3.57547 1.2703 0.664712 2.3964
500.00 1273.15 20.667380 61.7539 0.959273 14.694 1.3062 4.15477 0.926097 1.93506 6.26129 3.44211 1.4058 0.755297 2.40617
500.00 1263.15 18.344818 62.5468 0.956955 14.4329 1.20563 3.78227 1.04335 1.76672 6.18001 3.28032 1.5413 0.850922 2.41275
500.00 1253.15 16.420491 63.2446 0.956981 14.196 1.1119 3.4437 1.16562 1.6197 6.11736 3.10107 1.67519 0.950642 2.41722
500.00 1243.15 14.815228 63.8561 0.958234 13.9808 1.02507 3.1362 1.29191 1.49019 6.06819 2.91302 1.80628 1.05365 2.42039
500.00 1233.15 13.414795 64.5177 0.960246 13.8097 0.943024 2.85979 1.42678 1.37061 5.94002 2.72624 1.9392 1.08301 2.42366
500.00 1223.15 12.213451 65.1599 0.962126 13.6651 0.867127 2.61004 1.56712 1.26244 5.78294 2.54259 2.07018 1.08346 2.42698
Title: Hr

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O Mg#
500.00 1523.15 98.119589 274.689350 -1165697.059278 37.699407 147.307416 1.854 49.2157 1.42214 15.2741 2.49234 9.95267 0.195068 7.13058 10.6107 2.18366 0.344783 0.159092 1.01916 56.1
500.00 1513.15 98.120232 273.720305 -1167179.500476 37.663019 147.307295 1.893 49.2153 1.42213 15.274 2.49886 9.94672 0.195067 7.13054 10.6107 2.18365 0.344781 0.159091 1.01916 56.1
500.00 1503.15 98.120915 272.744880 -1168662.552572 37.626692 147.307371 1.934 49.215 1.42212 15.2739 2.50579 9.9404 0.195065 7.13049 10.6106 2.18363 0.344779 0.159089 1.01915 56.1
500.00 1493.15 98.121638 271.762987 -1170146.239384 37.590426 147.307652 1.974 49.2146 1.42211 15.2738 2.51313 9.93371 0.195064 7.13044 10.6105 2.18362 0.344776 0.159088 1.01914 56.1
500.00 1483.15 98.122403 270.774536 -1171630.585740 37.554225 147.308143 2.016 49.2142 1.4221 15.2737 2.5209 9.92662 0.195062 7.13038 10.6104 2.1836 0.344773 0.159087 1.01914 56.1
500.00 1473.15 98.123212 269.795126 -1173092.449576 37.518088 143.923957 2.057 49.2138 1.42209 15.2736 2.5291 9.91914 0.195061 7.13032 10.6103 2.18358 0.344771 0.159086 1.01913 56.2
500.00 1463.15 98.124066 268.816370 -1174544.296564 37.482018 143.916152 2.100 49.2134 1.42208 15.2734 2.53776 9.91124 0.195059 7.13026 10.6102 2.18356 0.344768 0.159084 1.01912 56.2
500.00 1453.15 98.124965 267.830999 -1175996.789171 37.446016 143.908010 2.143 49.213 1.42206 15.2733 2.54689 9.90291 0.195057 7.13019 10.6101 2.18354 0.344764 0.159083 1.01911 56.2
500.00 1443.15 98.125913 266.838921 -1177449.950557 37.410085 143.899527 2.187 49.2125 1.42205 15.2731 2.5565 9.89415 0.195056 7.13012 10.61 2.18352 0.344761 0.159081 1.0191 56.2
500.00 1433.15 98.126910 265.840045 -1178903.805052 37.374225 143.890701 2.231 49.212 1.42204 15.273 2.56662 9.88492 0.195054 7.13005 10.6099 2.1835 0.344758 0.15908 1.01909 56.3
500.00 1423.15 98.127957 264.834274 -1180358.378215 37.338438 143.881529 2.276 49.2115 1.42202 15.2728 2.57725 9.87523 0.195051 7.12998 10.6098 2.18348 0.344754 0.159078 1.01908 56.3
500.00 1413.15 97.472701 262.086192 -1174133.580695 37.090404 142.729616 2.344 49.2787 1.43158 15.3755 2.5862 9.82985 0.194061 6.89451 10.6783 2.19815 0.347072 0.160147 1.02593 55.6
500.00 1403.15 91.885723 246.615184 -1105101.969826 35.026911 134.079181 2.407 49.3533 1.49376 15.5366 2.63297 10.0942 0.203314 6.47925 10.2911 2.28982 0.36749 0.169885 1.08831 53.4
500.00 1393.15 85.074937 228.062675 -1019898.778510 32.503213 123.629630 2.460 49.5097 1.58241 15.4487 2.70918 10.4764 0.21508 6.06755 9.84604 2.3906 0.395383 0.183485 1.17543 50.8
500.00 1383.15 79.080665 211.747283 -945510.831696 30.288092 114.473129 2.515 49.6848 1.66507 15.3721 2.77501 10.8067 0.226155 5.67292 9.42538 2.4863 0.423674 0.197393 1.26453 48.3
500.00 1373.15 73.732482 197.209446 -879751.791063 28.318765 106.342525 2.573 49.8853 1.74076 15.3082 2.83003 11.0804 0.236472 5.29378 9.02679 2.57777 0.452571 0.211711 1.35625 46.0
500.00 1363.15 68.901421 184.101805 -820978.655896 26.548011 99.035814 2.635 50.1198 1.808 15.2589 2.87342 11.2912 0.245921 4.92868 8.648 2.66585 0.48231 0.226556 1.45135 43.8
500.00 1353.15 64.488022 172.156827 -767936.003367 24.939717 92.397320 2.702 50.3996 1.86467 15.2259 2.90389 11.4313 0.254337 4.57627 8.28674 2.75142 0.513163 0.24206 1.55068 41.6
500.00 1343.15 51.762025 139.838952 -641226.531651 20.882762 74.251033 3.154 54.2065 1.25093 16.209 2.16934 7.92144 0.346135 3.98141 7.80893 3.23668 0.636083 0.301572 1.93192 47.3
500.00 1333.15 46.700722 126.588961 -582947.626268 19.073452 66.951248 3.253 55.0124 1.13772 16.3766 2.02612 7.24283 0.409844 3.67054 7.50751 3.43954 0.701303 0.334256 2.14129 47.5
500.00 1323.15 42.403155 115.060251 -532986.587070 17.499733 60.654950 3.392 56.0509 1.06417 16.3302 1.89539 6.64275 0.451382 3.33302 7.23029 3.57102 0.766811 0.368133 2.2959 47.2
500.00 1313.15 36.156687 97.844288 -457330.552626 15.036791 51.466922 3.597 57.4535 1.02443 15.9779 1.76746 6.04682 0.529363 2.94568 6.92995 3.67597 0.883578 0.431732 2.33368 46.5
500.00 1303.15 31.074475 83.803976 -395298.949112 13.005811 44.036399 3.789 58.715 0.995995 15.6282 1.64445 5.50598 0.61594 2.62532 6.6926 3.70512 1.00724 0.502342 2.3618 45.9
500.00 1293.15 26.907614 72.274841 -344085.076178 11.321362 37.976871 3.969 59.8466 0.976971 15.2934 1.52623 5.01332 0.711323 2.35699 6.50862 3.66758 1.13675 0.580133 2.38213 45.6
500.00 1283.15 23.483844 62.793601 -301742.789782 9.923845 33.021517 4.138 60.8567 0.965369 14.9809 1.41326 4.5641 0.815028 2.12968 6.36803 3.57547 1.2703 0.664712 2.3964 45.4
500.00 1273.15 20.667380 54.991428 -266717.520717 8.764867 28.962101 4.297 61.7539 0.959273 14.694 1.3062 4.15477 0.926097 1.93506 6.26129 3.44211 1.4058 0.755297 2.40617 45.4
500.00 1263.15 18.344818 48.557690 -237689.435728 7.802614 25.626861 4.447 62.5468 0.956955 14.4329 1.20563 3.78227 1.04335 1.76672 6.18001 3.28032 1.5413 0.850922 2.41275 45.4
500.00 1253.15 16.420491 43.228818 -213528.102991 7.000750 22.872559 4.587 63.2446 0.956981 14.196 1.1119 3.4437 1.16562 1.6197 6.11736 3.10107 1.67519 0.950642 2.41722 45.6
500.00 1243.15 14.815228 38.785924 -193286.847572 6.328524 20.581763 4.720 63.8561 0.958234 13.9808 1.02507 3.1362 1.29191 1.49019 6.06819 2.91302 1.80628 1.05365 2.42039 45.9
500.00 1233.15 13.414795 34.927868 -175561.421803 5.741002 18.577452 4.863 64.5177 0.960246 13.8097 0.943024 2.85979 1.42678 1.37061 5.94002 2.72624 1.9392 1.08301 2.42366 46.1
500.00 1223.15 12.213451 31.627131 -160298.987713 5.235564 16.858753 5.006 65.1599 0.962126 13.6651 0.867127 2.61004 1.56712 1.26244 5.78294 2.54259 2.07018 1.08346 2.42698 46.3

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1403.15 3.403119 7.820350 -43369.216672 1.046486 4.010140 cpx Na0.01Ca0.80Fe''0.18Mg0.86Fe'''0.07Ti0.02Al0.22Si1.84O6 49.8208 0.671405 5.12601 2.6485 5.88502 0 15.5479 20.1309 0.16951 0 0 0
500.00 1393.15 6.446577 14.758227 -81889.553012 1.977492 7.577959 cpx Na0.01Ca0.79Fe''0.19Mg0.85Fe'''0.08Ti0.02Al0.23Si1.83O6 49.5762 0.762725 5.18425 2.76377 6.25764 0 15.3378 19.9405 0.177169 0 0 0
500.00 1383.15 9.105254 20.763908 -115276.225420 2.785911 10.675724 cpx Na0.01Ca0.78Fe''0.21Mg0.83Fe'''0.08Ti0.02Al0.23Si1.83O6 49.311 0.863818 5.25309 2.88413 6.63243 0 15.1089 19.7617 0.184949 0 0 0
500.00 1373.15 11.456273 26.020961 -144542.205578 3.495953 13.395701 cpx Na0.01Ca0.78Fe''0.22Mg0.82Fe'''0.08Ti0.03Al0.23Si1.82O6 49.022 0.976727 5.33376 3.01082 7.00648 0 14.8584 19.5989 0.192909 0 0 0
500.00 1363.15 13.554418 30.659721 -170410.409854 4.124816 15.803259 cpx Na0.01Ca0.78Fe''0.23Mg0.81Fe'''0.09Ti0.03Al0.24Si1.81O6 48.7051 1.10415 5.42792 3.14523 7.37557 0 14.5834 19.4575 0.201117 0 0 0
500.00 1353.15 15.437263 34.769742 -193383.277457 4.684324 17.943146 cpx Na0.02Ca0.77Fe''0.24Mg0.79Fe'''0.09Ti0.04Al0.24Si1.80O6 48.3555 1.24963 5.53768 3.28883 7.73392 0 14.2804 19.3444 0.209647 0 0 0
500.00 1343.15 20.135185 45.245762 -254434.461754 6.139608 23.516262 cpx Na0.01Ca0.76Fe''0.23Mg0.84Fe'''0.08Ti0.02Al0.22Si1.84O6 49.5105 0.868634 4.91622 2.68878 7.50973 0 15.1516 19.1553 0.199237 0 0 0
500.00 1333.15 21.108317 47.221291 -267177.535006 6.434962 24.620388 cpx Na0.01Ca0.77Fe''0.23Mg0.83Fe'''0.07Ti0.02Al0.21Si1.84O6 49.5232 0.889083 4.89331 2.64818 7.4212 0 15.0528 19.3671 0.205066 0 0 0
500.00 1323.15 21.612217 48.130048 -273701.709250 6.584829 25.168211 cpx Na0.02Ca0.78Fe''0.23Mg0.83Fe'''0.07Ti0.03Al0.21Si1.84O6 49.5515 0.902244 4.81582 2.60633 7.47151 0 14.9351 19.5068 0.21074 0 0 0
500.00 1313.15 21.864830 48.468546 -276688.134114 6.655611 25.414464 cpx Na0.02Ca0.78Fe''0.24Mg0.82Fe'''0.07Ti0.03Al0.20Si1.84O6 49.6209 0.900081 4.65393 2.56134 7.68099 0 14.7946 19.568 0.220102 0 0 0
500.00 1303.15 22.000827 48.543014 -278249.161847 6.691088 25.524937 cpx Na0.02Ca0.78Fe''0.24Mg0.81Fe'''0.07Ti0.03Al0.20Si1.85O6 49.6798 0.90117 4.50925 2.51513 7.86781 0 14.6552 19.6437 0.227878 0 0 0
500.00 1293.15 22.072473 48.472046 -279041.389625 6.707160 25.560809 cpx Na0.02Ca0.79Fe''0.25Mg0.81Fe'''0.07Ti0.03Al0.19Si1.85O6 49.7271 0.906014 4.38172 2.46845 8.03473 0 14.5168 19.731 0.234117 0 0 0
500.00 1283.15 22.103342 48.309404 -279360.741512 6.711004 25.549765 cpx Na0.02Ca0.79Fe''0.26Mg0.80Fe'''0.07Ti0.03Al0.19Si1.86O6 49.7627 0.914942 4.27106 2.42177 8.18288 0 14.3799 19.8277 0.238971 0 0 0
500.00 1273.15 22.104327 48.080290 -279343.743729 6.705948 25.504725 cpx Na0.02Ca0.80Fe''0.26Mg0.79Fe'''0.07Ti0.03Al0.18Si1.86O6 49.7871 0.928074 4.17645 2.3754 8.31281 0 14.2454 19.9321 0.242655 0 0 0
500.00 1263.15 22.081510 47.799013 -279065.991502 6.693861 25.432989 cpx Na0.02Ca0.80Fe''0.26Mg0.79Fe'''0.07Ti0.03Al0.18Si1.86O6 49.8012 0.94537 4.09668 2.3295 8.42508 0 14.1141 20.0426 0.245413 0 0 0
