Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.125041 1.0000000000000000 1.000000 274.875154 -1164980.317128 37.637958 -369.888715 3728.406434 147.554122 -7.007 0.000 2.607077 0.000000 1.796 0.386153 0.000
500.00 1513.15 98.125688 1.0000000000000000 1.000000 273.904499 -1166465.279752 37.601262 -368.786369 3725.734763 147.554024 -7.116 0.000 2.609638 0.000000 1.835 0.385208 0.000
500.00 1503.15 98.126376 1.0000000000000000 1.000000 272.927453 -1167950.856943 37.564626 -367.687018 3723.005728 147.554126 -7.225 0.000 2.612202 0.000000 1.875 0.384253 0.000
500.00 1493.15 98.127104 1.0000000000000000 1.000000 271.943930 -1169437.072632 37.528053 -366.590732 3720.219605 147.554433 -7.336 0.000 2.614767 0.000000 1.915 0.383289 0.000
500.00 1483.15 98.127875 1.0000000000000000 1.000000 270.953838 -1170923.951764 37.491544 -365.497588 3717.376679 147.554953 -7.449 0.000 2.617334 0.000000 1.956 0.382315 0.000
500.00 1473.15 98.128690 1.0000000000000000 1.000000 269.972143 -1172389.286472 37.455100 -364.407664 3714.477249 144.307267 -7.563 0.000 2.619902 0.000000 1.997 0.381331 0.000
500.00 1463.15 98.129550 1.0000000000000000 1.000000 268.990795 -1173845.040713 37.418723 -363.321040 3711.521625 144.299826 -7.679 0.000 2.622472 0.000000 2.039 0.380338 0.000
500.00 1453.15 98.130456 1.0000000000000000 1.000000 268.002811 -1175301.448233 37.382414 -362.237803 3708.510133 144.292070 -7.796 0.000 2.625043 0.000000 2.082 0.379334 0.000
500.00 1443.15 98.131410 1.0000000000000000 1.000000 267.008100 -1176758.532537 37.346176 -361.158040 3705.443112 144.283998 -7.915 0.000 2.627616 0.000000 2.125 0.378321 0.000
500.00 1433.15 98.132414 1.0000000000000000 1.000000 266.006569 -1178216.318303 37.310009 -360.081845 3702.320915 144.275607 -8.035 0.000 2.630190 0.000000 2.169 0.377298 0.000
500.00 1423.15 98.133469 1.0000000000000000 1.000000 264.998124 -1179674.831448 37.273917 -359.009315 3699.143914 144.266894 -8.157 0.000 2.632765 0.000000 2.213 0.376265 0.000
500.00 1413.15 98.133904 0.9801447904146098 0.983883 263.439912 -1181890.754533 37.147146 -355.850982 3667.480126 143.484783 -8.281 0.000 2.631723 3.254566 2.275 0.383765 0.000
500.00 1403.15 98.132257 0.9066076747811874 0.918807 260.568843 -1185905.465782 36.868049 -344.733744 3564.058332 141.008035 -8.407 0.000 2.626375 3.061644 2.324 0.43042 0.000
500.00 1393.15 98.137193 0.8345758590740118 0.854708 257.775260 -1189896.578755 36.611236 -333.808677 3456.432050 138.593902 -8.535 0.000 2.617382 3.051950 2.387 0.484418 0.000
500.00 1383.15 98.146691 0.7684146394773108 0.795734 255.140725 -1193716.180463 36.380033 -323.789078 3352.869922 136.382230 -8.664 0.000 2.605196 3.058632 2.462 0.541583 0.000
500.00 1373.15 98.180358 0.6962090841079014 0.733114 252.371999 -1198105.903350 36.151410 -313.587289 3225.240908 133.966537 -8.795 0.000 2.579096 3.091352 2.598 0.608391 0.000
500.00 1363.15 98.229950 0.6230047104802310 0.670243 249.590372 -1202756.360250 35.938856 -303.532438 3086.675434 131.541092 -8.929 0.000 2.540612 3.124800 2.789 0.686077 0.000
500.00 1353.15 98.268939 0.5624413573156080 0.617150 247.129869 -1206761.420972 35.763703 -294.749769 2972.358607 129.566047 -9.064 0.000 2.504150 3.140374 2.970 0.766625 0.000
500.00 1343.15 98.296697 0.5133013018862502 0.573040 244.959509 -1210158.989836 35.618646 -287.127795 2880.838449 127.986258 -9.201 0.000 2.472005 3.145822 3.131 0.847767 0.000
500.00 1333.15 98.318674 0.4706256184379357 0.533789 242.971833 -1213191.495892 35.478905 -279.876188 2805.491773 126.679476 -9.340 0.000 2.443270 3.146636 3.263 0.934041 0.000
500.00 1323.15 98.348730 0.4036916886797490 0.455460 240.587138 -1216866.358538 36.046227 -2175.974498 3487.687604 125.070074 -9.481 0.000 2.418292 2.987788 3.366 0.99993 0.000
500.00 1313.15 98.364376 0.3315654730128448 0.363674 238.122047 -1220381.050625 37.354381 -5731.931011 4863.766358 123.352685 -9.625 0.000 2.400788 2.766147 3.530 0.99997 0.000
500.00 1303.15 98.365486 0.2804226987122119 0.301627 236.072175 -1223081.547014 38.322424 -8323.062385 5900.359088 122.077388 -9.771 0.000 2.386345 2.644719 3.706 1.00001 0.000
500.00 1293.15 98.362735 0.2385309533179983 0.252609 234.229302 -1225427.634932 39.112127 -10468.057191 6792.555833 121.052846 -9.919 0.000 2.374736 2.562262 3.869 1.00006 0.000
500.00 1283.15 98.357280 0.2043338081696754 0.213771 232.552810 -1227495.464735 39.743447 -12217.490608 7558.181765 120.409680 -10.069 0.000 2.365551 2.504511 4.019 1.00009 0.000
500.00 1273.15 98.350006 0.1765179681754562 0.182942 231.011130 -1229343.726687 40.237339 -13623.116307 8200.985009 119.752046 -10.221 0.000 2.358416 2.463465 4.158 1.00012 0.000
500.00 1263.15 98.341592 0.1539104446156659 0.158377 229.576993 -1231021.185380 40.615634 -14738.810823 8742.380321 119.209776 -10.376 0.000 2.352994 2.434123 4.284 1.00014 0.000
500.00 1253.15 98.332226 0.1350140461473720 0.138207 228.219377 -1232572.226979 40.904348 -15632.178551 9205.691568 118.736706 -10.534 0.000 2.348416 2.412862 4.413 1.00016 0.000
500.00 1243.15 98.322183 0.1190159701553334 0.121394 226.920717 -1234024.993200 41.120568 -16345.969335 9605.616649 118.312731 -10.694 0.000 2.344238 2.397541 4.550 1.00016 0.000
500.00 1233.15 98.312166 0.1058746940784726 0.107726 225.676354 -1235398.187058 41.272946 -16897.515605 9947.355276 117.949265 -10.857 0.000 2.341067 2.386942 4.677 1.00016 0.000
500.00 1223.15 98.301733 0.0947869705618693 0.096297 224.467801 -1236708.194790 41.380325 -17334.024085 10249.061875 117.625792 -11.022 0.000 2.338317 2.379536 4.803 1.00016 0.000
500.00 1213.15 98.287796 0.0843623547367685 0.085670 223.259743 -1237947.316885 41.478932 -17746.586726 10549.848654 117.302180 -11.190 0.000 2.333419 2.372972 4.985 1.00015 0.000
500.00 1203.15 98.274183 0.0753125282996176 0.076500 222.075624 -1239151.156869 41.543760 -18076.997014 10823.412050 117.009273 -11.361 0.000 2.328844 2.368599 5.170 1.00014 0.000
500.00 1193.15 98.260963 0.0673943288303884 0.068512 220.909997 -1240327.819642 41.580469 -18339.178689 11074.903556 116.741516 -11.534 0.000 2.324584 2.365989 5.356 1.00013 0.000
500.00 1183.15 98.248163 0.0604090934402538 0.061488 219.758361 -1241483.472118 41.593691 -18544.636746 11308.690143 116.494485 -11.711 0.000 2.320630 2.364809 5.543 1.00012 0.000
500.00 1173.15 98.235786 0.0541947875379352 0.055252 218.616999 -1242622.795146 41.587185 -18702.816254 11528.455439 116.264682 -11.890 0.000 2.316975 2.364808 5.731 1.00011 0.000
500.00 1163.15 98.223815 0.0486188974128502 0.049661 217.482814 -1243749.339651 41.563993 -18821.462690 11737.314297 116.049351 -12.073 0.000 2.313610 2.365786 5.919 1.0001 0.000
500.00 1153.15 98.210011 0.0411362824946906 0.042080 216.295541 -1244895.875086 41.565251 -19026.917873 12000.749429 115.814321 -12.259 0.000 2.309786 2.365120 6.123 1.00009 0.000
500.00 1143.15 98.195739 0.0336658945121327 0.034492 215.103169 -1246029.033898 41.558676 -19221.169236 12269.505956 115.586429 -12.448 0.000 2.306209 2.364844 6.330 1.00009 0.000
500.00 1133.15 98.181623 0.0267836808108458 0.027489 213.919654 -1247143.062780 41.535596 -19376.077735 12528.489705 115.372644 -12.641 0.000 2.303104 2.365510 6.535 1.00008 0.000
500.00 1123.15 98.167693 0.0203813382969142 0.020958 212.742456 -1248241.501492 41.498357 -19497.594446 12780.353558 115.170981 -12.837 0.000 2.300463 2.366974 6.737 1.00008 0.000
500.00 1113.15 98.153960 0.0143623830666913 0.014799 211.569318 -1249327.160156 41.448973 -19590.960146 13027.592348 114.979933 -13.036 0.000 2.298272 2.369116 6.937 1.00007 0.000
500.00 1103.15 98.140409 0.0086388680442133 0.008920 210.398179 -1250402.170820 41.389186 -19660.868781 13272.618010 114.798416 -13.239 0.000 2.296511 2.371832 7.133 1.00007 0.000
500.00 1093.15 98.118941 0.0000000000000000 0.000000 209.149681 -1251420.606930 41.358022 -19844.372078 13594.634260 114.583555 -13.446 0.000 0.000000 2.372428 7.242 1 0.000
500.00 1083.15 98.119416 0.0000000000000000 0.000000 208.065945 -1252607.653733 41.220727 -19653.619928 13710.439189 114.491512 -13.656 0.000 0.000000 2.380342 7.242 1 0.000
500.00 1073.15 98.119877 0.0000000000000000 0.000000 206.973268 -1253793.264230 41.082206 -19462.528478 13832.592798 114.405942 -13.871 0.000 0.000000 2.388379 7.242 1 0.000
500.00 1063.15 98.120324 0.0000000000000000 0.000000 205.871407 -1254977.513925 40.942387 -19271.080368 13961.622738 114.328846 -14.089 0.000 0.000000 2.396546 7.242 1 0.000
