Title: Nd2

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O Mg#
500.00 1523.15 100.093345 288.192001 -1209571.108790 40.640731 150.570449 1.932 51.7636 1.03782 15.3616 2.11024 0.0113047 8.01919 0.166442 6.20732 9.6047 2.47705 1.23363 0.127279 1.87982 58.0
500.00 1513.15 100.093895 287.201271 -1211084.748612 40.592901 150.566837 1.972 51.7633 1.03781 15.3616 2.11572 0.0113046 8.01421 0.166441 6.20728 9.60465 2.47704 1.23362 0.127279 1.87981 58.0
500.00 1503.15 100.094479 286.204032 -1212598.871919 40.545153 150.563389 2.013 51.763 1.0378 15.3615 2.12153 0.0113045 8.00892 0.16644 6.20725 9.60459 2.47703 1.23362 0.127278 1.8798 58.0
500.00 1493.15 100.095098 285.200195 -1214113.498856 40.497487 150.560111 2.054 51.7627 1.0378 15.3614 2.12769 0.0113045 8.00332 0.166439 6.20721 9.60453 2.47701 1.23361 0.127277 1.87979 58.0
500.00 1483.15 100.095753 284.189670 -1215628.650422 40.449907 150.557006 2.096 51.7623 1.03779 15.3613 2.1342 0.0113044 7.99739 0.166438 6.20717 9.60447 2.47699 1.2336 0.127276 1.87977 58.0
500.00 1473.15 100.096445 283.190637 -1217117.366316 40.402413 146.611917 2.139 51.762 1.03778 15.3612 2.14109 0.0113043 7.99113 0.166437 6.20713 9.6044 2.47698 1.23359 0.127275 1.87976 58.1
500.00 1463.15 100.097175 282.193341 -1218594.158094 40.355009 146.599136 2.182 51.7616 1.03778 15.3611 2.14835 0.0113042 7.98452 0.166436 6.20708 9.60433 2.47696 1.23358 0.127275 1.87975 58.1
500.00 1453.15 100.097945 281.189329 -1220071.435255 40.307695 146.585891 2.226 51.7612 1.03777 15.3609 2.15601 0.0113041 7.97755 0.166435 6.20703 9.60426 2.47694 1.23357 0.127274 1.87973 58.1
500.00 1443.15 100.098755 280.178510 -1221549.215617 40.260475 146.572178 2.270 51.7608 1.03776 15.3608 2.16407 0.011304 7.97021 0.166433 6.20698 9.60418 2.47692 1.23356 0.127273 1.87972 58.1
500.00 1433.15 100.099607 279.160792 -1223027.517954 40.213350 146.557992 2.315 51.7603 1.03775 15.3607 2.17256 0.0113039 7.9625 0.166432 6.20693 9.6041 2.4769 1.23355 0.127271 1.8797 58.1
500.00 1423.15 100.100503 278.136080 -1224506.362045 40.166322 146.543327 2.361 51.7599 1.03774 15.3605 2.18147 0.0113038 7.95439 0.16643 6.20688 9.60401 2.47688 1.23354 0.12727 1.87968 58.2
500.00 1413.15 100.080689 277.049053 -1225741.246609 40.112657 146.491855 2.408 51.762 1.03795 15.3636 2.19067 0.0113061 7.94456 0.166406 6.19922 9.60583 2.47737 1.23379 0.127296 1.88006 58.2
500.00 1403.15 99.318675 273.990714 -1218268.029874 39.818949 145.145353 2.481 51.858 1.04591 15.4815 2.19372 0.0113928 7.88367 0.165489 5.9215 9.67652 2.49637 1.24325 0.128272 1.89448 57.2
500.00 1393.15 98.571610 270.985338 -1211042.670939 39.531664 143.833225 2.556 51.9553 1.05384 15.5988 2.19539 0.0114792 7.81542 0.164459 5.65252 9.74677 2.51529 1.25268 0.129244 1.90884 56.3
500.00 1383.15 96.799248 265.380893 -1191001.551679 38.869528 140.986290 2.632 52.0458 1.06535 15.8257 2.19528 0.0116894 7.78469 0.165709 5.34728 9.64808 2.55943 1.27561 0.131611 1.94379 55.0
500.00 1373.15 93.015829 254.710918 -1146118.331172 37.480188 135.134325 2.712 52.164 1.07771 16.2717 2.18574 0.00862674 7.80539 0.171926 4.96301 9.20739 2.6572 1.3275 0.136964 2.02285 53.1
500.00 1363.15 89.360268 244.448421 -1103654.182230 36.156417 129.516486 2.801 52.3682 1.07596 16.7136 2.15854 0.00350301 7.74469 0.17837 4.59435 8.77386 2.75891 1.3818 0.142567 2.1056 51.4
500.00 1353.15 85.202931 232.629980 -1056780.755596 34.628438 123.146552 2.932 52.7829 1.0481 17.2308 2.09197 0.000709463 7.52267 0.186689 4.21387 8.28747 2.88442 1.44923 0.149523 2.15162 50.0
500.00 1343.15 80.729054 220.075301 -1009060.204646 33.041055 116.392182 3.107 53.5231 0.975388 17.8091 1.95043 0.000119817 6.97988 0.197461 3.84754 7.79461 3.03359 1.52954 0.15781 2.20152 49.6
500.00 1333.15 72.268204 196.671474 -909948.858722 29.854634 103.656796 3.337 55.0113 0.925204 17.6797 1.80921 3.50014e-005 6.35356 0.214965 3.44904 7.1974 3.23636 1.70109 0.176285 2.24593 49.2
500.00 1323.15 65.053595 176.641775 -824888.960365 27.102052 92.859477 3.562 56.4341 0.877696 17.5086 1.6692 1.80859e-005 5.74797 0.232043 3.10785 6.66534 3.39982 1.87946 0.195836 2.2821 49.1
500.00 1313.15 57.158465 154.867944 -729195.046270 23.995979 81.236242 3.760 57.6381 0.828914 17.3439 1.53678 1.07844e-005 5.16244 0.275246 2.7932 6.17844 3.58245 2.12176 0.222886 2.31587 49.1
500.00 1303.15 50.122337 135.426661 -642651.010678 21.181234 70.916961 3.949 58.7501 0.793919 17.0929 1.41829 7.78332e-006 4.63777 0.332382 2.47711 5.79625 3.71246 2.39316 0.254175 2.34151 48.8
500.00 1293.15 44.833930 120.676898 -577558.987670 19.051091 63.145752 4.144 59.8663 0.773468 16.7859 1.30789 6.55291e-006 4.18104 0.371588 2.2018 5.4906 3.73989 2.64233 0.284156 2.35497 48.4
500.00 1283.15 40.238818 107.838604 -520612.045067 17.178278 56.429787 4.332 60.8863 0.758587 16.4919 1.20235 5.8201e-006 3.76521 0.414022 1.96661 5.22592 3.70974 2.90124 0.316605 2.36146 48.2
500.00 1273.15 36.237220 96.646020 -470710.088567 15.530365 50.610148 4.516 61.8154 0.748744 16.2175 1.10191 5.38164e-006 3.38712 0.459742 1.76402 4.99686 3.62735 3.16782 0.351567 2.36192 48.1
500.00 1263.15 32.759363 86.911997 -427096.547195 14.085222 45.574792 4.694 62.6582 0.743238 15.9667 1.00709 5.13603e-006 3.04439 0.50855 1.58831 4.79827 3.50029 3.43865 0.388891 2.3574 48.2
500.00 1253.15 29.747488 78.479509 -389139.351735 12.824048 41.231624 4.869 63.4192 0.741254 15.7412 0.918385 5.02699e-006 2.73492 0.560039 1.43505 4.62527 3.33783 3.70956 0.428265 2.34901 48.3
500.00 1243.15 27.147838 71.200489 -356234.319749 11.728338 37.496430 5.039 64.1036 0.741919 15.5407 0.836215 5.02079e-006 2.45664 0.613668 1.30069 4.47336 3.14987 3.97626 0.469276 2.33783 48.6
500.00 1233.15 24.908327 64.930199 -327779.137081 10.779159 34.289147 5.205 64.7173 0.74438 15.3633 0.760762 5.09609e-006 2.20727 0.668843 1.18236 4.33854 2.94599 4.23487 0.511468 2.32488 48.8
500.00 1223.15 22.979026 59.529226 -303182.866911 9.957584 31.534258 5.367 65.2668 0.747857 15.2066 0.691981 5.23906e-006 1.98437 0.724999 1.0777 4.21741 2.73464 4.48228 0.554411 2.31101 49.2
500.00 1213.15 21.313542 54.867731 -281886.667927 9.245486 29.162462 5.524 65.7586 0.751684 15.0673 0.629624 5.44082e-006 1.78542 0.781652 0.984749 4.10726 2.52267 4.7163 0.597734 2.29694 49.6
500.00 1203.15 19.870199 50.828997 -263381.901967 8.626224 27.112106 5.677 66.1994 0.755329 14.9426 0.573302 5.69611e-006 1.60794 0.83843 0.901866 4.00599 2.31527 4.93554 0.641152 2.28317 50.0
500.00 1193.15 18.612642 47.311225 -247220.363960 8.085045 25.329804 5.826 66.595 0.758388 14.8297 0.522542 6.00249e-006 1.44955 0.895078 0.82768 3.91208 2.11607 5.13936 0.684471 2.27008 50.4
500.00 1183.15 17.509849 44.227630 -233016.656573 7.609213 23.770284 5.971 66.9508 0.760576 14.7262 0.476842 6.35989e-006 1.30809 0.951451 0.761042 3.82442 1.92743 5.32762 0.72758 2.25792 50.9
500.00 1173.15 16.535762 41.505399 -220444.954066 7.187929 22.395698 6.112 67.2717 0.761699 14.63 0.4357 6.77038e-006 1.18159 1.0075 0.700983 3.7423 1.75066 5.50054 0.770441 2.24685 51.4
500.00 1163.15 15.668690 39.084034 -209232.663996 6.812142 21.174682 6.250 67.5617 0.761642 14.5395 0.398641 7.23815e-006 1.0683 1.06325 0.646688 3.66528 1.58637 5.65858 0.813075 2.23694 51.9
500.00 1153.15 14.890665 36.913521 -199152.916191 6.474305 20.081349 6.384 67.8243 0.760344 14.4533 0.365229 7.76954e-006 0.966701 1.11881 0.597462 3.59309 1.43464 5.80234 0.855558 2.22826 52.4
500.00 1143.15 13.987864 34.467029 -187359.245083 6.081409 18.827994 6.507 68.1139 0.760167 14.3084 0.337975 8.5878e-006 0.884102 1.19102 0.554911 3.55989 1.30247 5.85016 0.910777 2.22614 52.8
500.00 1133.15 12.744591 31.226616 -170962.805620 5.539697 17.127061 6.606 68.501 0.764065 14.0174 0.319767 1.01474e-005 0.82846 1.3072 0.521351 3.61489 1.1999 5.68742 0.999626 2.23882 52.9
500.00 1123.15 11.479759 27.973939 -154221.911364 4.989851 15.397353 6.711 68.9449 0.747633 13.7397 0.304523 1.23242e-005 0.782031 1.43157 0.487493 3.62529 1.10867 5.52413 1.04943 2.2546 52.6
500.00 1113.15 9.767895 23.658278 -131630.432792 4.252751 13.060957 6.930 69.8078 0.687477 13.4297 0.290491 1.67575e-005 0.739635 1.33488 0.441353 3.557 1.0228 5.39365 1.03833 2.25688 51.5
500.00 1103.15 8.276546 19.929677 -111813.730123 3.607674 11.036283 7.114 70.5319 0.632265 13.1402 0.277935 2.37555e-005 0.700906 1.308 0.402247 3.50234 0.947076 5.25562 1.03664 2.2649 50.6
500.00 1093.15 6.912275 16.547479 -93614.958909 3.016444 9.192302 7.298 71.2297 0.581395 12.8593 0.265427 3.62593e-005 0.662216 1.27613 0.366635 3.44922 0.878125 5.12188 1.03713 2.27273 49.7
500.00 1083.15 5.660053 13.470377 -76843.443899 2.472711 7.507277 7.481 71.9007 0.534687 12.5867 0.252926 6.17247e-005 0.623599 1.24129 0.334361 3.39834 0.815012 4.99176 1.04011 2.28045 48.9
500.00 1073.15 4.528797 10.714662 -61632.774299 1.980577 5.991483 7.662 72.543 0.492115 12.3225 0.240225 0.000123404 0.584685 1.2059 0.305477 3.35025 0.756962 4.86463 1.04603 2.28815 48.2
500.00 1063.15 3.571796 8.400563 -48723.088389 1.563584 4.713741 7.841 73.1518 0.453947 12.0683 0.226817 0.000302664 0.544399 1.17375 0.280444 3.3054 0.703291 4.73983 1.05563 2.29607 47.9
500.00 1053.15 2.877221 6.726889 -39337.991760 1.260645 3.788165 8.014 73.7202 0.42052 11.827 0.212101 0.000833897 0.501518 1.14938 0.259952 3.2641 0.653371 4.61663 1.06991 2.3045 48.0
500.00 1043.15 2.439444 5.669452 -33426.296653 1.069676 3.204586 8.181 74.2475 0.391136 11.5985 0.196496 0.00203925 0.457282 1.13265 0.243545 3.22672 0.606714 4.4947 1.08919 2.31346 48.6
500.00 1033.15 2.153653 4.975257 -29573.268366 0.945021 2.823051 8.345 74.7403 0.364444 11.3797 0.181122 0.00404097 0.414438 1.11917 0.229807 3.1939 0.56301 4.37416 1.11314 2.32268 49.6
500.00 1023.15 1.944705 4.465360 -26759.195956 0.853870 2.543822 8.506 75.2035 0.339631 11.168 0.166602 0.00678196 0.374442 1.10603 0.217778 3.16637 0.52202 4.25514 1.14169 2.33196 50.7

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1413.15 0.020694 0.049080 -252.151203 0.006270 0.025468 (Ca0.01Mg0.82Fe''0.18Mn0.00Co0.00Ni0.00)2SiO4 39.4301 0 0 0 0 16.9509 0.278642 42.9545 0.385902 0 0 0 0
500.00 1403.15 0.781338 1.844741 -9479.989488 0.236071 0.958399 (Ca0.01Mg0.81Fe''0.19Mn0.00Co0.00Ni0.00)2SiO4 39.3226 0 0 0 0 17.512 0.286223 42.4861 0.393073 0 0 0 0
500.00 1393.15 1.526926 3.588590 -18443.912141 0.460029 1.866591 (Ca0.01Mg0.80Fe''0.19Mn0.00Co0.00Ni0.00)2SiO4 39.2115 0 0 0 0 18.0925 0.29393 42.0017 0.400435 0 0 0 0
500.00 1383.15 2.026333 4.739440 -24340.111341 0.608435 2.467501 (Ca0.01Mg0.80Fe''0.20Mn0.00Co0.00Ni0.00)2SiO4 39.0787 0 0 0 0 18.7897 0.305589 41.426 0.400086 0 0 0 0
500.00 1373.15 2.047027 4.762973 -24401.032991 0.611981 2.480882 (Ca0.01Mg0.78Fe''0.21Mn0.00Co0.00Ni0.00)2SiO4 38.906 0 0 0 0 19.7011 0.326308 40.6829 0.383764 0 0 0 0
500.00 1363.15 2.063784 4.776861 -24414.188540 0.614337 2.489384 (Ca0.01Mg0.77Fe''0.22Mn0.00Co0.00Ni0.00)2SiO4 38.7354 0 0 0 0 20.5987 0.349148 39.9491 0.367662 0 0 0 0
500.00 1353.15 1.971394 4.538989 -23143.340094 0.584304 2.366664 (Ca0.00Mg0.76Fe''0.23Mn0.00Co0.00Ni0.00)2SiO4 38.565 0 0 0 0 21.4863 0.382143 39.2166 0.350004 0 0 0 0
500.00 1343.15 1.691194 3.875238 -19762.830068 0.499759 2.023268 (Ca0.00Mg0.76Fe''0.24Mn0.00Co0.00Ni0.00)2SiO4 38.4553 0 0 0 0 22.0419 0.425087 38.7475 0.330204 0 0 0 0
500.00 1333.15 2.226533 5.076071 -25852.790764 0.655486 2.652385 (Ca0.00Mg0.75Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.3102 0 0 0 0 22.7497 0.505094 38.1243 0.310687 0 0 0 0
500.00 1323.15 2.634641 5.976800 -30424.218988 0.773040 3.126352 (Ca0.00Mg0.74Fe''0.26Mn0.01Co0.00Ni0.00)2SiO4 38.1832 0 0 0 0 23.3513 0.593842 37.5792 0.292493 0 0 0 0
500.00 1313.15 1.205006 2.720545 -13845.472848 0.352463 1.424473 (Ca0.00Mg0.73Fe''0.26Mn0.01Co0.00Ni0.00)2SiO4 38.063 0 0 0 0 23.8287 0.769401 37.0601 0.278849 0 0 0 0
500.00 1113.15 0.191552 0.380028 -1725.466885 0.049873 0.196564 (Ca0.00Mg0.36Fe''0.47Mn0.18Co0.00Ni0.00)2SiO4 33.1845 0 0 0 0 37.039 13.8462 15.7335 0.196877 0 0 0 0
500.00 1103.15 0.295328 0.581235 -2618.534114 0.076371 0.300681 (Ca0.00Mg0.33Fe''0.48Mn0.18Co0.00Ni0.00)2SiO4 32.922 0 0 0 0 38.1078 14.1854 14.5922 0.192446 0 0 0 0
500.00 1093.15 0.385659 0.753081 -3370.263697 0.099109 0.389798 (Ca0.00Mg0.31Fe''0.50Mn0.19Co0.00Ni0.00)2SiO4 32.6844 0 0 0 0 39.1048 14.4637 13.5597 0.18737 0 0 0 0
500.00 1083.15 0.463898 0.898923 -4000.825638 0.118534 0.465723 (Ca0.00Mg0.29Fe''0.52Mn0.19Co0.00Ni0.00)2SiO4 32.4698 0 0 0 0 40.0229 14.6974 12.6281 0.181771 0 0 0 0
500.00 1073.15 0.529364 1.018134 -4511.970233 0.134564 0.528166 (Ca0.00Mg0.28Fe''0.53Mn0.20Co0.00Ni0.00)2SiO4 32.2787 0 0 0 0 40.8363 14.9109 11.7984 0.175724 0 0 0 0
500.00 1063.15 0.577823 1.103381 -4876.389040 0.146228 0.573330 (Ca0.00Mg0.26Fe''0.54Mn0.20Co0.00Ni0.00)2SiO4 32.1152 0 0 0 0 41.4789 15.1487 11.0881 0.16924 0 0 0 0
500.00 1053.15 0.602886 1.143505 -5050.237691 0.152031 0.595376 (Ca0.00Mg0.25Fe''0.55Mn0.20Co0.00Ni0.00)2SiO4 31.9854 0 0 0 0 41.8563 15.4728 10.5232 0.162304 0 0 0 0
500.00 1043.15 0.606969 1.143981 -5058.327127 0.152647 0.597006 (Ca0.00Mg0.24Fe''0.55Mn0.21Co0.00Ni0.00)2SiO4 31.8855 0 0 0 0 41.9785 15.8951 10.0858 0.155054 0 0 0 0
500.00 1033.15 0.600194 1.124301 -4982.758850 0.150608 0.588219 (Ca0.00Mg0.23Fe''0.55Mn0.22Co0.00Ni0.00)2SiO4 31.8029 0 0 0 0 41.9566 16.3704 9.72246 0.147727 0 0 0 0
500.00 1023.15 0.589159 1.096962 -4875.762300 0.147548 0.575450 (Ca0.00Mg0.22Fe''0.55Mn0.23Co0.00Ni0.00)2SiO4 31.7293 0 0 0 0 41.8679 16.864 9.3983 0.140468 0 0 0 0
500.00 1013.15 0.692968 1.282778 -5725.464601 0.173300 0.674967 (Ca0.00Mg0.22Fe''0.55Mn0.23Co0.00Ni0.00)2SiO4 31.6795 0 0 0 0 41.7464 17.2624 9.17857 0.133139 0 0 0 0
500.00 1003.15 0.692814 1.275104 -5716.881343 0.173040 0.673214 (Ca0.00Mg0.21Fe''0.55Mn0.23Co0.00Ni0.00)2SiO4 31.6439 0 0 0 0 41.8609 17.344 9.02526 0.125963 0 0 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1333.15 4.368266 10.154120 -60975.282765 1.631769 5.308626 K0.01Na0.21Ca0.78Al1.78Si2.22O8 48.5084 0 33.0413 0 0 0 0 0 15.9406 2.38531 0.124391 0 0
500.00 1323.15 8.414760 19.527250 -117501.880125 3.149050 10.219514 K0.01Na0.24Ca0.75Al1.75Si2.25O8 49.1937 0 32.5752 0 0 0 0 0 15.3962 2.69073 0.144077 0 0
500.00 1313.15 12.773570 29.595260 -178421.084538 4.789733 15.503318 K0.01Na0.27Ca0.72Al1.72Si2.28O8 49.9382 0 32.0674 0 0 0 0 0 14.8036 3.01843 0.172373 0 0
500.00 1303.15 17.053751 39.444181 -238276.293638 6.407074 20.684482 K0.01Na0.29Ca0.69Al1.69Si2.31O8 50.6691 0 31.5673 0 0 0 0 0 14.2204 3.33626 0.206852 0 0
500.00 1293.15 20.707532 47.799836 -289423.165644 7.793400 25.098304 K0.01Na0.32Ca0.67Al1.67Si2.33O8 51.3388 0 31.1084 0 0 0 0 0 13.6855 3.62528 0.242041 0 0
500.00 1283.15 23.979122 55.228662 -335267.975098 9.039109 29.167308 K0.02Na0.34Ca0.64Al1.64Si2.36O8 51.9602 0 30.6811 0 0 0 0 0 13.188 3.88983 0.280905 0 0
500.00 1273.15 26.892280 61.785161 -376142.416160 10.151667 32.694126 K0.02Na0.36Ca0.62Al1.62Si2.38O8 52.5231 0 30.2924 0 0 0 0 0 12.736 4.12546 0.322972 0 0
500.00 1263.15 29.465452 67.512658 -412303.933759 11.136743 35.801174 K0.02Na0.38Ca0.60Al1.60Si2.40O8 53.0222 0 29.9462 0 0 0 0 0 12.3339 4.33005 0.36756 0 0
500.00 1253.15 31.719625 72.461599 -444044.888402 12.001235 38.513886 K0.02Na0.40Ca0.58Al1.58Si2.42O8 53.4567 0 29.6432 0 0 0 0 0 11.9825 4.50372 0.413879 0 0
500.00 1243.15 33.680693 76.694955 -471725.339548 12.754199 40.863976 K0.03Na0.41Ca0.57Al1.57Si2.43O8 53.8293 0 29.3816 0 0 0 0 0 11.6798 4.64822 0.461136 0 0
500.00 1233.15 35.378703 80.286031 -495762.622350 13.406542 42.888460 K0.03Na0.42Ca0.55Al1.55Si2.45O8 54.1453 0 29.158 0 0 0 0 0 11.4216 4.76642 0.508633 0 0
500.00 1223.15 36.845703 83.313003 -516601.444641 13.970155 44.626936 K0.03Na0.43Ca0.54Al1.54Si2.46O8 54.4114 0 28.9682 0 0 0 0 0 11.2029 4.86168 0.555825 0 0
500.00 1213.15 38.113424 85.853187 -534681.840618 14.456979 46.118682 K0.03Na0.43Ca0.53Al1.53Si2.47O8 54.6344 0 28.8075 0 0 0 0 0 11.0183 4.93741 0.602342 0 0
500.00 1203.15 39.211496 87.978675 -550414.498439 14.878269 47.400426 K0.04Na0.44Ca0.53Al1.53Si2.47O8 54.821 0 28.6716 0 0 0 0 0 10.8626 4.99685 0.647975 0 0
500.00 1193.15 40.166404 89.753801 -564166.291801 15.244150 48.505027 K0.04Na0.44Ca0.52Al1.52Si2.48O8 54.9774 0 28.5562 0 0 0 0 0 10.7309 5.04285 0.692649 0 0
500.00 1183.15 41.001084 91.234190 -576254.774196 15.563434 49.460984 K0.04Na0.44Ca0.51Al1.51Si2.49O8 55.1087 0 28.4579 0 0 0 0 0 10.6192 5.07783 0.736384 0 0
500.00 1173.15 41.734969 92.466900 -586948.862313 15.843615 50.292483 K0.04Na0.45Ca0.51Al1.51Si2.49O8 55.2196 0 28.3736 0 0 0 0 0 10.5237 5.10383 0.779267 0 0
500.00 1163.15 42.384286 93.491166 -596472.997944 16.090971 51.019777 K0.05Na0.45Ca0.50Al1.50Si2.50O8 55.3137 0 28.3007 0 0 0 0 0 10.4417 5.1225 0.821429 0 0
500.00 1153.15 42.962462 94.339410 -605012.780579 16.310706 51.659696 K0.05Na0.45Ca0.50Al1.50Si2.50O8 55.3942 0 28.2371 0 0 0 0 0 10.3704 5.13522 0.863022 0 0
500.00 1143.15 43.394074 94.841627 -611558.992769 16.472435 52.122756 K0.05Na0.45Ca0.50Al1.50Si2.50O8 55.4306 0 28.2082 0 0 0 0 0 10.3381 5.14056 0.882537 0 0
500.00 1133.15 43.556368 94.725597 -614458.579202 16.527157 52.263499 K0.05Na0.45Ca0.50Al1.50Si2.50O8 55.3818 0 28.2489 0 0 0 0 0 10.383 5.13835 0.847979 0 0
500.00 1123.15 43.727803 94.619321 -617494.874369 16.584824 52.415184 K0.05Na0.45Ca0.50Al1.50Si2.50O8 55.3225 0 28.2966 0 0 0 0 0 10.4362 5.13125 0.813486 0 0
500.00 1113.15 44.053943 94.828610 -622739.659315 16.699311 52.750459 K0.04Na0.45Ca0.51Al1.51Si2.49O8 55.2258 0 28.3699 0 0 0 0 0 10.5193 5.10798 0.777063 0 0
500.00 1103.15 44.312695 94.885216 -627031.570154 16.788719 53.007250 K0.04Na0.45Ca0.51Al1.51Si2.49O8 55.1401 0 28.4353 0 0 0 0 0 10.5932 5.08864 0.742671 0 0
500.00 1093.15 44.538939 94.864382 -630864.342190 16.866073 53.228067 K0.04Na0.44Ca0.52Al1.52Si2.48O8 55.0609 0 28.4961 0 0 0 0 0 10.6618 5.07134 0.70984 0 0
500.00 1083.15 44.737417 94.777062 -634304.046853 16.933172 53.419855 K0.04Na0.44Ca0.52Al1.52Si2.48O8 54.9878 0 28.5523 0 0 0 0 0 10.7253 5.05604 0.678467 0 0
500.00 1073.15 44.909701 94.627492 -637371.755609 16.990645 53.586185 K0.04Na0.44Ca0.52Al1.52Si2.48O8 54.9214 0 28.6038 0 0 0 0 0 10.7833 5.04297 0.648501 0 0
500.00 1063.15 45.052671 94.410339 -640021.363767 17.037408 53.725676 K0.04Na0.44Ca0.52Al1.52Si2.48O8 54.8633 0 28.6494 0 0 0 0 0 10.8344 5.03291 0.619974 0 0
