Title: Mk

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O Mg#
500.00 1523.15 98.152314 265.360882 -1172931.462116 36.251277 146.525967 2.151 49.318 1.26609 15.881 2.45935 0.0209878 9.51094 0.199384 7.22775 11.4846 2.18324 0.30901 0.139579 0 57.5
500.00 1513.15 98.152945 264.396914 -1174405.926140 36.228005 146.529203 2.194 49.3177 1.26609 15.8809 2.46575 0.0209877 9.50511 0.199383 7.2277 11.4845 2.18323 0.309008 0.139578 0 57.5
500.00 1503.15 98.153614 263.426574 -1175881.022614 36.204765 146.532638 2.236 49.3174 1.26608 15.8808 2.47254 0.0209875 9.49892 0.199381 7.22765 11.4844 2.18321 0.309005 0.139577 0 57.5
500.00 1493.15 98.154324 262.449775 -1177356.774889 36.181558 146.536278 2.280 49.317 1.26607 15.8807 2.47974 0.0209874 9.49235 0.19938 7.2276 11.4844 2.18319 0.309003 0.139576 0 57.6
500.00 1483.15 94.860750 252.637373 -1134544.864983 34.869646 141.570514 2.285 49.3476 1.31003 15.2827 2.56466 0.021716 9.82299 0.206302 7.47854 11.3272 2.17569 0.318162 0.144422 0 57.6
500.00 1473.15 91.190942 241.881120 -1086560.084059 33.409386 133.017638 2.282 49.3692 1.36274 14.5758 2.66501 0.02259 10.2209 0.214605 7.7795 11.1508 2.15982 0.32888 0.150234 0 57.6
500.00 1463.15 87.792319 231.907135 -1042121.563891 32.054263 128.030031 2.276 49.3754 1.4155 13.8788 2.76547 0.0234645 10.619 0.222912 8.08066 10.9865 2.13701 0.339308 0.15605 0 57.5
500.00 1453.15 77.938200 204.977139 -916766.302452 28.333923 113.080550 2.291 49.2735 1.57674 13.3748 2.94063 0.0264312 11.5043 0.248894 7.85001 10.4442 2.20711 0.37758 0.17578 0 54.9
500.00 1443.15 65.606261 171.703717 -760743.687747 23.698227 94.444636 2.288 48.9127 1.84725 12.7529 3.20115 0.0313994 12.7287 0.295686 7.25834 10.0068 2.31614 0.440064 0.208822 0 50.4
500.00 1433.15 56.601309 147.392952 -647185.595520 20.310145 80.890091 2.278 48.5196 2.11641 12.1343 3.44624 0.0363949 13.916 0.342728 6.7288 9.6193 2.39752 0.500664 0.242044 0 46.3
500.00 1423.15 49.711007 128.781871 -560560.507825 17.714813 70.560142 2.262 48.0925 2.38597 11.515 3.67952 0.0414395 15.0792 0.390233 6.25144 9.27559 2.45401 0.559435 0.275593 0 42.5
500.00 1413.15 44.245924 114.014607 -492050.780293 15.653587 62.400401 2.239 47.6288 2.65771 10.8916 3.90383 0.046558 16.2298 0.438433 5.81865 8.97126 2.48734 0.616338 0.309633 0 38.9
500.00 1403.15 37.195683 95.551882 -415571.018466 13.263700 52.071469 2.448 48.8872 2.6721 10.8005 3.8694 0.000514894 15.7967 0.521535 5.06094 8.6081 2.69391 0.72078 0.368322 0 36.3
500.00 1393.15 29.297373 75.203173 -336978.465108 10.741161 40.681053 2.986 52.5417 2.30995 11.2155 3.44902 1.51095e-008 13.2163 0.662136 4.01402 8.10514 3.11707 0.901542 0.467619 0 35.1
500.00 1383.15 24.180414 61.950414 -285345.436332 9.081430 33.342390 3.490 55.9525 1.99115 11.3152 3.02404 0 10.9157 0.802255 3.24661 7.66454 3.44486 1.07664 0.566574 0 34.6
500.00 1373.15 21.119327 53.936307 -253345.394237 8.057779 28.957660 3.861 58.3919 1.80045 11.1541 2.72698 0 9.43439 0.918536 2.74413 7.32427 3.63921 1.2173 0.648695 0 34.1
500.00 1363.15 18.978618 48.287986 -230504.363381 7.328191 25.895989 4.169 60.3674 1.66322 10.9016 2.4883 0 8.3185 1.02214 2.37103 7.03983 3.76671 1.33945 0.721865 0 33.7
500.00 1353.15 17.364617 44.001237 -213033.822404 6.770295 23.590972 4.438 62.0529 1.55582 10.6099 2.2851 0 7.41898 1.11715 2.07765 6.79286 3.85183 1.44892 0.788961 0 33.3
500.00 1343.15 16.090704 40.597362 -199090.791381 6.324908 21.773972 4.678 63.5326 1.46761 10.3017 2.10677 0 6.6662 1.20559 1.83897 6.57333 3.90718 1.54865 0.851423 0 33.0
500.00 1333.15 15.053182 37.809244 -187632.275185 5.958657 20.295753 4.898 64.8551 1.39287 9.98863 1.94742 0 6.02116 1.28869 1.64027 6.37492 3.94042 1.64041 0.910107 0 32.7
500.00 1323.15 14.188477 35.472533 -178009.679997 5.650837 19.064861 5.100 66.0518 1.32812 9.67701 1.80338 0 5.45943 1.36723 1.47205 6.1934 3.95666 1.72537 0.965572 0 32.5
500.00 1313.15 13.453466 33.475474 -169772.332186 5.387112 18.019364 5.288 67.1428 1.27186 9.3688 1.67241 0 4.96456 1.44192 1.32615 6.0294 3.95927 1.80452 1.01832 0 32.3
500.00 1303.15 12.819203 31.742875 -162617.472427 5.157840 17.117716 5.465 68.1432 1.22289 9.06542 1.55275 0 4.52462 1.51327 1.19715 5.88265 3.95081 1.87853 1.06871 0 32.0
500.00 1293.15 12.266038 30.223533 -156342.165380 4.956545 16.331712 5.630 69.0656 1.17979 8.76899 1.44282 0 4.13068 1.58151 1.08233 5.75001 3.93355 1.94785 1.11691 0 31.8
500.00 1283.15 11.753025 28.812716 -150508.967371 4.769079 15.604464 5.802 69.9666 1.15481 8.45899 1.33807 0 3.75907 1.60516 0.961301 5.66918 3.90501 2.0162 1.16566 0 31.3
500.00 1273.15 11.271668 27.493108 -145015.855264 4.592801 14.918001 5.991 70.9109 1.14195 8.15877 1.23718 0 3.41552 1.60386 0.842685 5.5621 3.87441 2.085 1.16763 0 30.5
500.00 1263.15 10.850116 26.329416 -140192.935493 4.437645 14.318129 6.170 71.7744 1.13196 7.86923 1.14417 0 3.10492 1.59831 0.737876 5.47249 3.83929 2.14894 1.17837 0 29.8
500.00 1253.15 10.476637 25.291714 -135909.774203 4.299555 13.787168 6.343 72.5748 1.12461 7.5915 1.05809 0 2.82349 1.58924 0.644764 5.39234 3.80118 2.20867 1.19131 0 28.9
500.00 1243.15 10.143999 24.360975 -132087.216082 4.176024 13.314670 6.510 73.3166 1.11953 7.32538 0.9784 0 2.56801 1.57722 0.561931 5.32121 3.76078 2.26441 1.20649 0 28.1
500.00 1233.15 9.846372 23.521836 -128661.243450 4.065025 12.892230 6.671 74.004 1.11643 7.07062 0.90459 0 2.33573 1.56269 0.488185 5.25876 3.71868 2.31635 1.22402 0 27.1
500.00 1223.15 9.579009 22.761758 -125579.530136 3.964896 12.513012 6.827 74.6403 1.11508 6.82692 0.836206 0 2.12427 1.546 0.422521 5.20473 3.67535 2.36467 1.24399 0 26.2
500.00 1213.15 9.337999 22.070404 -122798.890881 3.874267 12.171401 6.978 75.2286 1.11526 6.59395 0.772836 0 1.93155 1.52746 0.364082 5.15892 3.63121 2.40951 1.26657 0 25.2
500.00 1203.15 9.103867 21.399352 -120085.470924 3.786474 11.839465 7.136 75.8431 1.06035 6.36969 0.717957 0 1.76581 1.49472 0.307225 5.11236 3.58806 2.45471 1.28605 0 23.7
500.00 1193.15 8.890556 20.782654 -117626.357082 3.706579 11.537418 7.291 76.4326 0.997295 6.15562 0.662402 0 1.60251 1.46604 0.258653 5.0744 3.54512 2.49688 1.30846 0 22.3
500.00 1183.15 8.698549 20.220863 -115416.527647 3.634427 11.265756 7.441 76.9751 0.939536 5.95168 0.609912 0 1.45097 1.43825 0.216726 5.0458 3.50217 2.53539 1.3345 0 21.0
500.00 1173.15 8.525361 19.707366 -113427.054136 3.569121 11.020907 7.586 77.4723 0.886502 5.75745 0.560396 0 1.31056 1.41147 0.180627 5.02653 3.45938 2.57038 1.3644 0 19.7
500.00 1163.15 8.367632 19.233976 -111618.341584 3.509469 10.797616 7.728 77.9369 0.837696 5.57318 0.513601 0 1.18055 1.38579 0.149587 5.01023 3.41735 2.60233 1.39274 0 18.4

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
500.00 1273.15 0.011775 0.025904 -143.234362 0.003706 0.015843 Ca3(PO4)2
500.00 1263.15 0.009210 0.020164 -112.158988 0.002899 0.012322 Ca3(PO4)2
500.00 1253.15 0.007655 0.016678 -93.320527 0.002409 0.010184 Ca3(PO4)2
500.00 1243.15 0.006293 0.013644 -76.800321 0.001981 0.008325 Ca3(PO4)2
500.00 1233.15 0.005077 0.010953 -62.028261 0.001598 0.006679 Ca3(PO4)2
500.00 1223.15 0.003970 0.008524 -48.560606 0.001250 0.005194 Ca3(PO4)2
500.00 1213.15 0.002944 0.006288 -36.043311 0.000926 0.003830 Ca3(PO4)2
500.00 1203.15 0.003605 0.007662 -44.184413 0.001135 0.004665 Ca3(PO4)2
500.00 1193.15 0.002640 0.005583 -32.396712 0.000831 0.003398 Ca3(PO4)2
500.00 1183.15 0.001540 0.003241 -18.920266 0.000485 0.001972 Ca3(PO4)2
500.00 1173.15 0.000480 0.001004 -5.898352 0.000151 0.000611 Ca3(PO4)2

clinopyroxene_1 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1453.15 0.213726 0.514059 -2653.906030 0.065851 0.262617 cpx Na0.01Ca0.27Fe''0.35Mg1.28Fe'''0.04Ti0.00Al0.14Si1.91O6 52.7076 0.149059 3.2559 1.61056 0 11.4209 0 23.8163 6.96061 0.0790297 0 0 0
500.00 1443.15 3.732841 8.932093 -45998.261311 1.145413 4.563300 cpx Na0.01Ca0.27Fe''0.37Mg1.25Fe'''0.05Ti0.00Al0.14Si1.91O6 52.4102 0.171889 3.2442 1.71921 0 12.2757 0 23.1322 6.9614 0.0851873 0 0 0
500.00 1433.15 2.758798 6.567558 -33738.331858 0.843126 3.355874 cpx Na0.01Ca0.27Fe''0.40Mg1.22Fe'''0.05Ti0.01Al0.14Si1.90O6 52.1317 0.19256 3.22215 1.82031 0 13.13 0 22.4899 6.92268 0.0907669 0 0 0
500.00 1423.15 2.130563 5.045977 -25857.219643 0.648529 2.579080 cpx Na0.01Ca0.27Fe''0.43Mg1.20Fe'''0.05Ti0.01Al0.14Si1.90O6 51.8682 0.210739 3.18954 1.91464 0 13.9935 0 21.8753 6.8523 0.0958009 0 0 0
500.00 1413.15 1.700224 4.005968 -20475.002738 0.515467 2.048206 cpx Na0.01Ca0.27Fe''0.46Mg1.17Fe'''0.06Ti0.01Al0.14Si1.90O6 51.6169 0.226104 3.14592 2.00257 0 14.8737 0 21.2775 6.75698 0.100309 0 0 0
500.00 1403.15 1.016469 2.381655 -12130.248507 0.306790 1.217769 cpx Na0.01Ca0.27Fe''0.49Mg1.14Fe'''0.06Ti0.01Al0.13Si1.90O6 51.3477 0.22999 3.08292 2.09207 0 15.8859 0 20.5765 6.68112 0.103826 0 0 0
500.00 1393.15 0.300083 0.699052 -3548.529941 0.090177 0.357510 cpx Na0.01Ca0.26Fe''0.53Mg1.10Fe'''0.06Ti0.01Al0.13Si1.90O6 51.1427 0.213781 2.96086 2.13792 0 16.9315 0 19.8696 6.6375 0.106119 0 0 0
500.00 1383.15 0.134657 0.312009 -1581.924253 0.040336 0.159751 cpx Na0.01Ca0.26Fe''0.55Mg1.08Fe'''0.06Ti0.01Al0.12Si1.91O6 51.0725 0.192544 2.79229 2.10878 0 17.7681 0 19.3862 6.57223 0.107358 0 0 0
500.00 1373.15 0.117660 0.271239 -1374.820438 0.035148 0.139090 cpx Na0.01Ca0.26Fe''0.58Mg1.06Fe'''0.06Ti0.00Al0.12Si1.91O6 51.0324 0.176191 2.63754 2.06429 0 18.4957 0 19.0116 6.47425 0.107989 0 0 0
500.00 1363.15 0.081559 0.187082 -948.448637 0.024303 0.096102 cpx Na0.01Ca0.26Fe''0.60Mg1.05Fe'''0.06Ti0.00Al0.11Si1.92O6 51.0042 0.162425 2.49502 2.01306 0 19.1654 0 18.6917 6.36012 0.108126 0 0 0
500.00 1353.15 0.052440 0.119698 -607.161340 0.015589 0.061604 cpx Na0.01Ca0.25Fe''0.62Mg1.03Fe'''0.06Ti0.00Al0.10Si1.92O6 50.9819 0.150406 2.36284 1.95809 0 19.7958 0 18.4063 6.23681 0.107871 0 0 0
500.00 1343.15 0.030793 0.069944 -355.074194 0.009133 0.036070 cpx Na0.01Ca0.25Fe''0.64Mg1.02Fe'''0.05Ti0.00Al0.10Si1.92O6 50.9628 0.139708 2.23956 1.9009 0 20.3965 0 18.1451 6.10812 0.107302 0 0 0
500.00 1333.15 0.014894 0.033665 -171.079283 0.004408 0.017397 cpx Na0.01Ca0.24Fe''0.66Mg1.01Fe'''0.05Ti0.00Al0.09Si1.93O6 50.9455 0.130076 2.12404 1.84236 0 20.9732 0 17.902 5.97642 0.10648 0 0 0
500.00 1323.15 0.003206 0.007212 -36.696238 0.000947 0.003735 cpx Na0.01Ca0.24Fe''0.68Mg1.00Fe'''0.05Ti0.00Al0.09Si1.93O6 50.9292 0.121332 2.01539 1.78306 0 21.5294 0 17.6729 5.84327 0.105453 0 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1483.15 3.293463 8.083770 -45381.927037 1.234139 4.063881 K0.00Na0.21Ca0.78Al1.78Si2.22O8 48.4382 0 33.1063 0 0 0 0 0 16.0107 2.39953 0.0452036 0 0
500.00 1473.15 3.670547 8.989429 -50609.484883 1.376703 4.525926 K0.00Na0.23Ca0.77Al1.77Si2.23O8 48.8152 0 32.851 0 0 0 0 0 15.712 2.57001 0.051836 0 0
500.00 1463.15 3.399385 8.307123 -46899.191679 1.276242 4.188582 K0.00Na0.24Ca0.75Al1.75Si2.25O8 49.2123 0 32.5817 0 0 0 0 0 15.3972 2.74919 0.0595178 0 0
500.00 1453.15 4.896861 11.948152 -67588.590210 1.841497 6.030101 K0.00Na0.27Ca0.73Al1.73Si2.27O8 49.837 0 32.1578 0 0 0 0 0 14.9017 3.02982 0.0736733 0 0
500.00 1443.15 5.747582 14.005070 -79358.769172 2.165555 7.073610 K0.01Na0.30Ca0.70Al1.70Si2.30O8 50.5477 0 31.6738 0 0 0 0 0 14.3366 3.34491 0.0969166 0 0
500.00 1433.15 4.262120 10.371080 -58868.244376 1.608978 5.242702 K0.01Na0.32Ca0.67Al1.67Si2.33O8 51.2685 0 31.182 0 0 0 0 0 13.7627 3.66178 0.125019 0 0
500.00 1423.15 3.315711 8.056706 -45810.630276 1.254166 4.076187 K0.01Na0.35Ca0.64Al1.64Si2.36O8 52.0022 0 30.6802 0 0 0 0 0 13.1774 3.98093 0.159317 0 0
500.00 1413.15 2.676778 6.494752 -36993.159376 1.014524 3.288764 K0.01Na0.38Ca0.61Al1.61Si2.39O8 52.7509 0 30.1663 0 0 0 0 0 12.5788 4.30236 0.201657 0 0
500.00 1403.15 1.976151 4.786761 -27320.020508 0.750352 2.426512 K0.01Na0.40Ca0.58Al1.58Si2.42O8 53.4451 0 29.6916 0 0 0 0 0 12.0252 4.60492 0.233164 0 0
500.00 1393.15 1.612294 3.898707 -22298.844041 0.613326 1.978679 K0.01Na0.43Ca0.55Al1.55Si2.45O8 54.1509 0 29.2132 0 0 0 0 0 11.4658 4.92361 0.246419 0 0
500.00 1383.15 1.417996 3.423372 -19618.290623 0.540518 1.739341 K0.02Na0.46Ca0.52Al1.52Si2.48O8 54.9245 0 28.6874 0 0 0 0 0 10.8515 5.26895 0.26766 0 0
500.00 1373.15 1.099918 2.650637 -15222.959918 0.420062 1.348418 K0.02Na0.49Ca0.50Al1.50Si2.50O8 55.6448 0 28.1959 0 0 0 0 0 10.278 5.58558 0.295757 0 0
500.00 1363.15 0.881189 2.119226 -12200.348034 0.337106 1.079612 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.3077 0 27.7425 0 0 0 0 0 9.74919 5.87399 0.326698 0 0
500.00 1353.15 0.726783 1.744009 -10066.611077 0.278471 0.889856 K0.02Na0.53Ca0.45Al1.45Si2.55O8 56.9199 0 27.3227 0 0 0 0 0 9.26001 6.13783 0.359577 0 0
500.00 1343.15 0.612593 1.466488 -8488.569162 0.235055 0.749527 K0.02Na0.55Ca0.42Al1.42Si2.58O8 57.4884 0 26.932 0 0 0 0 0 8.80504 6.38045 0.394118 0 0
500.00 1333.15 0.525004 1.253625 -7278.087559 0.201713 0.641895 K0.02Na0.57Ca0.40Al1.40Si2.60O8 58.0191 0 26.5664 0 0 0 0 0 8.37959 6.60465 0.430252 0 0
500.00 1323.15 0.455912 1.085740 -6323.146987 0.175382 0.557000 K0.03Na0.59Ca0.38Al1.38Si2.62O8 58.5171 0 26.2225 0 0 0 0 0 7.97967 6.81275 0.468009 0 0
500.00 1313.15 0.401751 0.954083 -5574.593135 0.154723 0.490445 K0.03Na0.61Ca0.36Al1.36Si2.64O8 58.9833 0 25.8996 0 0 0 0 0 7.60447 7.00525 0.50736 0 0
500.00 1303.15 0.357870 0.847394 -4968.106282 0.137968 0.436522 K0.03Na0.62Ca0.35Al1.35Si2.65O8 59.4194 0 25.5966 0 0 0 0 0 7.25277 7.18287 0.548291 0 0
500.00 1293.15 0.320595 0.756829 -4452.818133 0.123718 0.390725 K0.03Na0.64Ca0.33Al1.33Si2.67O8 59.8294 0 25.3109 0 0 0 0 0 6.92143 7.34737 0.590905 0 0
500.00 1283.15 0.310898 0.731555 -4320.460103 0.120071 0.381707 K0.04Na0.65Ca0.32Al1.32Si2.68O8 60.1777 0 25.067 0 0 0 0 0 6.63887 7.48415 0.632257 0 0
500.00 1273.15 0.289990 0.680047 -4032.146915 0.112073 0.355783 K0.04Na0.66Ca0.30Al1.30Si2.70O8 60.4904 0 24.8469 0 0 0 0 0 6.38432 7.60387 0.674528 0 0
500.00 1263.15 0.258890 0.605006 -3601.729037 0.100118 0.317393 K0.04Na0.67Ca0.29Al1.29Si2.71O8 60.7872 0 24.6372 0 0 0 0 0 6.14209 7.71547 0.718085 0 0
500.00 1253.15 0.232553 0.541527 -3237.144083 0.089987 0.284889 K0.04Na0.67Ca0.28Al1.28Si2.72O8 61.0699 0 24.4366 0 0 0 0 0 5.91065 7.81963 0.763232 0 0
500.00 1243.15 0.209846 0.486875 -2922.708489 0.081247 0.256873 K0.05Na0.68Ca0.27Al1.27Si2.73O8 61.3401 0 24.244 0 0 0 0 0 5.68871 7.91698 0.810162 0 0
500.00 1233.15 0.190129 0.439492 -2649.587690 0.073654 0.232555 K0.05Na0.69Ca0.26Al1.26Si2.74O8 61.5993 0 24.0585 0 0 0 0 0 5.47513 8.00802 0.859108 0 0
500.00 1223.15 0.172897 0.398146 -2410.792897 0.067013 0.211309 K0.05Na0.70Ca0.25Al1.25Si2.75O8 61.8487 0 23.8789 0 0 0 0 0 5.26882 8.09319 0.910344 0 0
500.00 1213.15 0.157745 0.361851 -2200.734877 0.061171 0.192635 K0.05Na0.70Ca0.24Al1.24Si2.76O8 62.0895 0 23.7046 0 0 0 0 0 5.0688 8.17285 0.964201 0 0
500.00 1203.15 0.149803 0.342273 -2091.066717 0.058118 0.182782 K0.06Na0.71Ca0.23Al1.23Si2.77O8 62.3106 0 23.542 0 0 0 0 0 4.88309 8.23924 1.02505 0 0
500.00 1193.15 0.137291 0.312423 -1917.438611 0.053288 0.167375 K0.06Na0.71Ca0.22Al1.22Si2.78O8 62.5257 0 23.3824 0 0 0 0 0 4.70124 8.30018 1.09045 0 0
500.00 1183.15 0.125395 0.284183 -1752.195130 0.048693 0.152744 K0.07Na0.72Ca0.22Al1.22Si2.78O8 62.7371 0 23.2243 0 0 0 0 0 4.52143 8.35667 1.16052 0 0
500.00 1173.15 0.114886 0.259283 -1606.152882 0.044633 0.139827 K0.07Na0.72Ca0.21Al1.21Si2.79O8 62.9456 0 23.0668 0 0 0 0 0 4.34286 8.40853 1.23617 0 0
500.00 1163.15 0.105614 0.237349 -1477.224868 0.041050 0.128436 K0.07Na0.73Ca0.20Al1.20Si2.80O8 63.1521 0 22.9091 0 0 0 0 0 4.16458 8.4553 1.31886 0 0

spinel_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1403.15 1.473337 3.135194 -8284.347594 0.317872 1.387241 Fe''1.00Mg0.29Fe'''1.15Al0.22Cr0.04Ti0.30O4 0 11.0719 5.25481 43.0066 1.38519 33.7396 0 5.54188 0 0 0 0 0
500.00 1393.15 2.523635 5.324795 -13811.613449 0.540853 2.361140 Fe''1.06Mg0.26Fe'''1.18Al0.19Cr0.00Ti0.31O4 0 11.685 4.50127 43.7325 0.0081377 35.2271 0 4.84612 0 0 0 0 0
500.00 1383.15 1.574612 3.301799 -8473.567388 0.335710 1.465822 Fe''1.08Mg0.24Fe'''1.20Al0.17Cr0.00Ti0.32O4 0 11.6472 4.07485 44.0599 0 35.8443 0 4.37373 0 0 0 0 0
500.00 1373.15 0.815250 1.700176 -4334.729475 0.173125 0.755979 Fe''1.10Mg0.22Fe'''1.20Al0.16Cr0.00Ti0.32O4 0 11.6921 3.72978 44.1905 0 36.3629 0 4.02466 0 0 0 0 0
500.00 1363.15 0.518237 1.075274 -2729.773367 0.109691 0.479002 Fe''1.12Mg0.20Fe'''1.21Al0.15Cr0.00Ti0.32O4 0 11.7637 3.43906 44.2417 0 36.8135 0 3.74206 0 0 0 0 0
500.00 1353.15 0.363175 0.749893 -1898.510728 0.076654 0.334738 Fe''1.13Mg0.19Fe'''1.21Al0.14Cr0.00Ti0.32O4 0 11.8463 3.18792 44.2487 0 37.2136 0 3.50346 0 0 0 0 0
500.00 1343.15 0.269890 0.554670 -1402.012594 0.056823 0.248138 Fe''1.15Mg0.18Fe'''1.22Al0.13Cr0.00Ti0.33O4 0 11.9346 2.96708 44.2265 0 37.575 0 3.29689 0 0 0 0 0
500.00 1333.15 0.208715 0.426993 -1078.531604 0.043846 0.191464 Fe''1.16Mg0.17Fe'''1.22Al0.12Cr0.00Ti0.33O4 0 12.0266 2.7702 44.1822 0 37.9061 0 3.11496 0 0 0 0 0
500.00 1323.15 0.166172 0.338443 -854.894433 0.034839 0.152126 Fe''1.17Mg0.16Fe'''1.22Al0.11Cr0.00Ti0.33O4 0 12.1215 2.59279 44.1198 0 38.2131 0 2.95269 0 0 0 0 0
500.00 1313.15 0.134694 0.273125 -690.326423 0.028187 0.123074 Fe''1.18Mg0.15Fe'''1.22Al0.11Cr0.00Ti0.34O4 0 12.221 2.43038 44.0388 0 38.5055 0 2.80436 0 0 0 0 0
500.00 1303.15 0.110673 0.223438 -565.357571 0.023120 0.100943 Fe''1.20Mg0.15Fe'''1.22Al0.10Cr0.00Ti0.34O4 0 12.3263 2.28001 43.9377 0 38.7898 0 2.66617 0 0 0 0 0
500.00 1293.15 0.092231 0.185400 -469.826431 0.019237 0.083980 Fe''1.21Mg0.14Fe'''1.22Al0.09Cr0.00Ti0.35O4 0 12.4377 2.14032 43.8172 0 39.0679 0 2.53687 0 0 0 0 0
500.00 1283.15 0.068098 0.136303 -346.137010 0.014181 0.061897 Fe''1.22Mg0.13Fe'''1.21Al0.09Cr0.00Ti0.35O4 0 12.647 1.99426 43.5091 0 39.4532 0 2.39645 0 0 0 0 0
500.00 1273.15 0.051927 0.103499 -263.597101 0.010798 0.047117 Fe''1.24Mg0.12Fe'''1.20Al0.08Cr0.00Ti0.36O4 0 12.94 1.84928 43.0382 0 39.9165 0 2.25598 0 0 0 0 0
500.00 1263.15 0.042561 0.084479 -215.890175 0.008839 0.038555 Fe''1.25Mg0.12Fe'''1.19Al0.07Cr0.00Ti0.37O4 0 13.2443 1.71587 42.5365 0 40.3794 0 2.12391 0 0 0 0 0
500.00 1253.15 0.035085 0.069353 -177.925013 0.007278 0.031733 Fe''1.27Mg0.11Fe'''1.17Al0.07Cr0.00Ti0.38O4 0 13.5621 1.59242 42.0009 0 40.8455 0 1.99904 0 0 0 0 0
500.00 1243.15 0.029035 0.057156 -147.270166 0.006016 0.026220 Fe''1.28Mg0.10Fe'''1.16Al0.06Cr0.00Ti0.39O4 0 13.8926 1.47791 41.4335 0 41.3156 0 1.88041 0 0 0 0 0
500.00 1233.15 0.024086 0.047221 -122.246096 0.004986 0.021719 Fe''1.30Mg0.10Fe'''1.14Al0.06Cr0.00Ti0.40O4 0 14.2355 1.37148 40.8358 0 41.79 0 1.76721 0 0 0 0 0
500.00 1223.15 0.020000 0.039050 -101.609061 0.004136 0.018009 Fe''1.32Mg0.09Fe'''1.13Al0.06Cr0.00Ti0.41O4 0 14.5902 1.27239 40.2092 0 42.2695 0 1.65879 0 0 0 0 0
500.00 1213.15 0.016596 0.032270 -84.425352 0.003429 0.014922 Fe''1.33Mg0.09Fe'''1.11Al0.05Cr0.00Ti0.42O4 0 14.9564 1.18003 39.5548 0 42.7543 0 1.55459 0 0 0 0 0

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O
500.00 1453.15 0.328649 0.790060 -3956.522393 0.099430 0.404481 (Ca0.01Mg0.81Fe''0.19Mn0.01Co0.00Ni0.00)2SiO4 39.2573 0 0 0 0 17.5941 0.522349 42.1795 0.446803 0 0 0 0
500.00 1283.15 0.040529 0.086307 -355.821498 0.010612 0.042323 (Ca0.01Mg0.35Fe''0.48Mn0.17Co0.00Ni0.00)2SiO4 33.0987 0 0 0 0 38.0084 13.1602 15.282 0.450635 0 0 0 0
500.00 1273.15 0.057293 0.121145 -495.868316 0.014909 0.059375 (Ca0.01Mg0.33Fe''0.49Mn0.18Co0.00Ni0.00)2SiO4 32.848 0 0 0 0 38.5467 13.9704 14.1814 0.453489 0 0 0 0
500.00 1263.15 0.050842 0.106753 -434.149389 0.013153 0.052307 (Ca0.01Mg0.31Fe''0.50Mn0.19Co0.00Ni0.00)2SiO4 32.613 0 0 0 0 39.0239 14.7584 13.149 0.455687 0 0 0 0
500.00 1253.15 0.045507 0.094893 -383.696505 0.011708 0.046494 (Ca0.01Mg0.29Fe''0.51Mn0.20Co0.00Ni0.00)2SiO4 32.3919 0 0 0 0 39.444 15.5289 12.1778 0.457366 0 0 0 0
