Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.113762 0.9980637744823862 0.934878 288.629228 -1184871.526491 42.174152 -5943.834798 6887.239630 151.783917 -7.007 0.000 2.534259 0.070579 1.534 0.999765 0.000
500.00 1513.15 100.114424 0.9981064174194556 0.936597 287.629746 -1186400.514202 42.053655 -5787.513249 6848.230077 151.780757 -7.116 0.000 2.536980 0.071100 1.570 0.999762 0.000
500.00 1503.15 100.115127 0.9981498581046687 0.938333 286.623686 -1187930.129742 41.933000 -5630.572239 6808.287183 151.777796 -7.225 0.000 2.539701 0.071630 1.606 0.999759 0.000
500.00 1493.15 100.115872 0.9981941164276598 0.940085 285.610957 -1189460.398208 41.812190 -5473.001857 6767.381300 151.775038 -7.336 0.000 2.542424 0.072169 1.643 0.999755 0.000
500.00 1483.15 100.116661 0.9982392128704287 0.941853 284.591465 -1190991.345733 41.691227 -5314.792091 6725.481380 151.772491 -7.449 0.000 2.545148 0.072718 1.680 0.999751 0.000
500.00 1473.15 100.117494 0.9982851686574290 0.943638 283.579870 -1192501.213601 41.570113 -5155.932483 6682.554777 148.587178 -7.563 0.000 2.547873 0.073277 1.718 0.999747 0.000
500.00 1463.15 100.118373 0.9983320059278718 0.945440 282.568277 -1194001.726237 41.448850 -4996.411737 6638.567013 148.576814 -7.679 0.000 2.550599 0.073846 1.756 0.999743 0.000
500.00 1453.15 100.119300 0.9983797470978607 0.947260 281.549842 -1195502.912980 41.327442 -4836.219510 6593.482287 148.566140 -7.796 0.000 2.553325 0.074425 1.795 0.999739 0.000
500.00 1443.15 100.120277 0.9984284152169274 0.949096 280.524469 -1197004.798727 41.205892 -4675.345494 6547.263074 148.555153 -7.915 0.000 2.556051 0.075015 1.834 0.999734 0.000
500.00 1433.15 100.121304 0.9984780340116076 0.950950 279.492062 -1198507.409574 41.084205 -4513.779372 6499.869991 148.543850 -8.035 0.000 2.558778 0.075616 1.874 0.999729 0.000
500.00 1423.15 100.122384 0.9985286279031651 0.952821 278.452522 -1200010.772885 40.962383 -4351.510836 6451.261689 148.532227 -8.157 0.000 2.561504 0.076229 1.914 0.999724 0.000
500.00 1413.15 100.123519 0.9985802220233455 0.954710 277.405748 -1201514.917353 40.840434 -4188.529619 6401.394731 148.520281 -8.281 0.000 2.564231 0.076854 1.955 0.999719 0.000
500.00 1403.15 100.124618 0.9983071324463582 0.956329 276.342492 -1203031.154066 40.719314 -4028.626251 6350.933578 148.490971 -8.407 0.000 2.566830 0.095318 1.997 0.999714 0.000
500.00 1393.15 100.092042 0.9905498791231927 0.951316 274.981124 -1204428.082220 40.610877 -3957.731209 6315.595849 148.015981 -8.535 0.000 2.566307 0.478422 2.062 0.999722 0.000
500.00 1383.15 99.285391 0.9472438683287624 0.900181 270.619483 -1198056.525756 40.754577 -5527.506924 6833.262621 145.087734 -8.664 0.000 2.563546 1.287561 2.136 0.999712 0.000
500.00 1373.15 94.251682 0.9470462952791054 0.881279 256.846152 -1136993.634421 39.560515 -6973.620428 7268.075637 137.370259 -8.795 0.000 2.560265 1.062664 2.214 0.999721 0.000
500.00 1363.15 89.520770 0.9178201141378510 0.821075 243.398766 -1080517.606222 39.089506 -9837.544603 8235.168742 129.426313 -8.929 0.000 2.559992 1.051858 2.290 0.99972 0.000
500.00 1353.15 82.539946 0.9040040497337216 0.766948 224.688410 -992859.260607 37.974863 -13128.263814 9374.678501 118.666761 -9.064 0.000 2.561961 0.895298 2.363 0.999727 0.000
500.00 1343.15 75.308668 0.7665595152150585 0.622747 202.754994 -904844.708168 37.536937 -18692.148103 11204.407425 104.217708 -9.201 0.000 2.469564 1.241452 2.920 0.999839 0.000
500.00 1333.15 58.511562 0.8768282410679930 0.628165 163.119572 -724910.255214 33.430065 -21227.927010 12020.379255 83.441305 -9.340 0.000 2.443121 0.579784 3.156 0.999878 0.000
500.00 1323.15 52.189925 0.8750793584575657 0.585490 146.923082 -651740.593390 32.228608 -23555.139199 12908.283666 74.463278 -9.481 0.000 2.420322 0.488027 3.373 0.999913 0.000
500.00 1313.15 46.651413 0.8762811842859253 0.546873 132.757565 -586323.044556 31.140295 -25584.104399 13726.382836 66.635030 -9.625 0.000 2.400485 0.409033 3.579 0.99995 0.000
500.00 1303.15 41.948728 0.8837748612516014 0.516241 120.746820 -529912.799369 30.131968 -27181.418550 14415.280644 60.046588 -9.771 0.000 2.383308 0.334474 3.770 0.999985 0.000
500.00 1293.15 38.214843 0.8887087660515454 0.489192 111.151332 -484982.409539 29.314228 -28464.669416 15014.393330 54.806206 -9.919 0.000 2.368283 0.284025 3.949 1.00002 0.000
500.00 1283.15 35.164892 0.8919057823553117 0.465255 103.269211 -448161.915516 28.624657 -29509.083420 15545.883012 50.532706 -10.069 0.000 2.355033 0.248327 4.118 1.00005 0.000
500.00 1273.15 32.619600 0.8938918657155391 0.444007 96.656850 -417333.945009 28.025312 -30365.465229 16024.010917 46.957077 -10.221 0.000 2.343274 0.222130 4.277 1.00007 0.000
500.00 1263.15 30.460195 0.8950204118426144 0.425096 91.019096 -391097.512053 27.491862 -31069.566161 16459.639490 43.924933 -10.376 0.000 2.332785 0.202320 4.428 1.00009 0.000
500.00 1253.15 28.604694 0.8955222219251916 0.408222 86.151276 -368486.782137 27.008152 -31647.697341 16860.598246 41.321601 -10.534 0.000 2.323392 0.186985 4.571 1.00011 0.000
500.00 1243.15 26.994096 0.8955537416625430 0.393134 81.905461 -348806.753476 26.562980 -32119.941301 17232.937318 39.064215 -10.694 0.000 2.314955 0.174901 4.707 1.00012 0.000
500.00 1233.15 25.584457 0.8952239723863954 0.379620 78.171037 -331539.374052 26.148300 -32502.092496 17581.492019 37.090870 -10.857 0.000 2.307359 0.165248 4.837 1.00013 0.000
500.00 1223.15 24.342091 0.8946113161409711 0.367497 74.862915 -316286.885214 25.758144 -32806.870228 17910.234691 35.354026 -11.022 0.000 2.300507 0.157462 4.960 1.00013 0.000
500.00 1213.15 23.240563 0.8937741524281383 0.356609 71.914111 -302736.401430 25.387967 -33044.704440 18222.501240 33.816339 -11.190 0.000 2.294321 0.151138 5.077 1.00013 0.000
500.00 1203.15 22.258729 0.8927574532909981 0.346821 69.270907 -290636.979318 25.034222 -33224.265217 18521.142788 32.447939 -11.361 0.000 2.288729 0.145983 5.189 1.00013 0.000
500.00 1193.15 21.379419 0.8915969242949161 0.338016 66.889582 -279784.234182 24.694090 -33352.834317 18808.631713 31.224587 -11.534 0.000 2.283673 0.141774 5.296 1.00013 0.000
500.00 1183.15 20.588516 0.8901632114649400 0.330040 64.733807 -270009.959247 24.365489 -33437.287996 19087.423891 30.124397 -11.711 0.000 2.279043 0.138532 5.400 1.00012 0.000
500.00 1173.15 19.872057 0.8879142018925810 0.322603 62.767731 -261146.949243 24.046514 -33485.549799 19360.533137 29.120216 -11.890 0.000 2.274542 0.136741 5.507 1.00012 0.000
500.00 1163.15 19.205502 0.8865051898700053 0.316011 60.936752 -252891.343360 23.729517 -33497.769146 19627.939300 28.193257 -12.073 0.000 2.270472 0.134296 5.610 1.00011 0.000
500.00 1153.15 18.601114 0.8850351997810368 0.310097 59.263839 -245399.826291 23.420106 -33478.027775 19891.342714 27.355326 -12.259 0.000 2.266797 0.132351 5.708 1.0001 0.000
500.00 1143.15 18.051263 0.8835215608780060 0.304800 57.729476 -238580.161827 23.117029 -33429.827399 20152.248751 26.595682 -12.448 0.000 2.263485 0.130831 5.803 1.00009 0.000
500.00 1133.15 17.549487 0.8819790694461303 0.300065 56.317112 -232354.103094 22.819229 -33356.186109 20412.050762 25.905271 -12.641 0.000 2.260507 0.129678 5.893 1.00008 0.000
500.00 1123.15 17.090291 0.8804204158790210 0.295846 55.012633 -226654.922207 22.525803 -33259.714778 20672.056211 25.276419 -12.837 0.000 2.257840 0.128842 5.979 1.00007 0.000
500.00 1113.15 16.668970 0.8788565253319129 0.292103 53.803944 -221425.444677 22.235974 -33142.679791 20933.509575 24.702605 -13.036 0.000 2.255459 0.128287 6.062 1.00007 0.000
500.00 1103.15 16.280892 0.8757173206175873 0.288206 52.675179 -216612.727645 21.957667 -33029.357151 21210.069838 24.171627 -13.239 0.000 2.252957 0.129464 6.156 1.00006 0.000
