Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.039009 1.0000000000000000 1.000000 274.884188 -1162522.273658 37.503992 -367.796609 3768.238824 147.700463 -7.007 0.000 2.614095 0.000000 1.718 0.388999 0.000
500.00 1513.15 98.039662 1.0000000000000000 1.000000 273.912593 -1164008.778641 37.466902 -366.662523 3765.568419 147.700395 -7.116 0.000 2.616700 0.000000 1.756 0.388011 0.000
500.00 1503.15 98.040355 1.0000000000000000 1.000000 272.934603 -1165495.903577 37.429874 -365.531443 3762.840728 147.700527 -7.225 0.000 2.619308 0.000000 1.795 0.387013 0.000
500.00 1493.15 98.041090 1.0000000000000000 1.000000 271.950129 -1166983.672589 37.392908 -364.403441 3760.056028 147.700867 -7.336 0.000 2.621917 0.000000 1.835 0.386005 0.000
500.00 1483.15 98.041868 1.0000000000000000 1.000000 270.959081 -1168472.110817 37.356006 -363.278592 3757.214607 147.701421 -7.449 0.000 2.624528 0.000000 1.875 0.384988 0.000
500.00 1473.15 98.042690 1.0000000000000000 1.000000 269.975636 -1169940.174228 37.319170 -362.156974 3754.316765 144.623781 -7.563 0.000 2.627140 0.000000 1.916 0.383959 0.000
500.00 1463.15 98.043557 1.0000000000000000 1.000000 268.992161 -1171399.201827 37.282401 -361.038672 3751.362816 144.616791 -7.679 0.000 2.629754 0.000000 1.957 0.382921 0.000
500.00 1453.15 98.044471 1.0000000000000000 1.000000 268.002034 -1172858.893347 37.245701 -359.923769 3748.353089 144.609517 -7.796 0.000 2.632370 0.000000 1.999 0.381873 0.000
500.00 1443.15 98.045433 1.0000000000000000 1.000000 267.005163 -1174319.272793 37.209071 -358.812356 3745.287924 144.601955 -7.915 0.000 2.634987 0.000000 2.041 0.380814 0.000
500.00 1433.15 98.046446 1.0000000000000000 1.000000 266.001455 -1175780.365356 37.172514 -357.704527 3742.167679 144.594105 -8.035 0.000 2.637606 0.000000 2.084 0.379746 0.000
500.00 1423.15 98.047510 1.0000000000000000 1.000000 264.990814 -1177242.197477 37.136031 -356.600377 3738.992727 144.585964 -8.157 0.000 2.640226 0.000000 2.127 0.378667 0.000
500.00 1413.15 98.045439 0.9705277769467952 0.972730 263.265832 -1179651.438675 37.049334 -351.222565 3692.143232 143.593039 -8.281 0.000 2.640357 2.860042 2.174 0.396509 0.000
500.00 1403.15 95.157563 0.9100896150323751 0.921086 253.172803 -1145751.452783 35.694122 -337.181767 3541.878365 137.099625 -8.407 0.000 2.634090 3.037407 2.213 0.454967 0.000
500.00 1393.15 86.603391 0.9260320278153136 0.934443 230.720676 -1037342.779496 32.641845 -324.078739 3350.983399 124.690028 -8.535 0.000 2.629260 2.993524 2.251 0.509086 0.000
500.00 1383.15 80.199141 0.9315869216273126 0.939583 213.563743 -956419.919522 30.298679 -312.846916 3199.248924 115.140603 -8.664 0.000 2.624425 2.997278 2.291 0.563269 0.000
500.00 1373.15 74.714240 0.9363329389907666 0.943982 198.837833 -887372.722898 28.290571 -302.952466 3067.527398 106.957154 -8.795 0.000 2.619561 3.001548 2.331 0.61728 0.000
500.00 1363.15 69.959312 0.9404006966389625 0.947765 186.045411 -827753.801538 26.548972 -294.135527 2951.719566 99.860495 -8.929 0.000 2.614628 3.006628 2.373 0.670926 0.000
500.00 1353.15 65.959318 0.8112235171181186 0.859010 172.630071 -781566.368708 24.908834 -278.921488 2616.101938 90.594109 -9.064 0.000 2.500720 3.545536 2.894 0.791228 0.000
500.00 1343.15 53.543217 0.9210895627972110 0.939059 143.494663 -658395.444687 21.273089 -269.509522 2401.361111 75.660921 -9.201 0.000 2.468782 3.259117 3.061 0.859118 0.000
500.00 1333.15 49.344154 0.9285910216454832 0.944389 132.618387 -612348.059895 19.878562 -262.495903 2288.422788 69.729661 -9.340 0.000 2.440757 3.187424 3.212 0.926801 0.000
