Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.020346 1.0000000000000000 1.000000 265.359495 -1163199.020779 36.021034 -197.731790 2447.843549 146.371226 -7.007 0.000 2.721197 0.000000 2.026 0 0.000
500.00 1513.15 98.021007 1.0000000000000000 1.000000 264.396622 -1164672.428890 35.997142 -197.882425 2447.991831 146.374622 -7.116 0.000 2.723022 0.000000 2.067 0 0.000
500.00 1503.15 98.021710 1.0000000000000000 1.000000 263.427386 -1166146.502964 35.973283 -198.034328 2448.149238 146.378226 -7.225 0.000 2.724847 0.000000 2.109 0 0.000
500.00 1493.15 98.022455 1.0000000000000000 1.000000 262.451700 -1167621.267577 35.949458 -198.187571 2448.316050 146.382045 -7.336 0.000 2.726674 0.000000 2.151 0 0.000
500.00 1483.15 98.022430 0.9713132386856958 0.970620 260.830674 -1170032.331121 35.878737 -193.047026 2416.048937 145.613754 -7.449 0.000 2.733998 2.667619 2.159 0 0.000
500.00 1473.15 98.021997 0.9311978864682567 0.929287 258.972189 -1172772.224107 35.788101 -185.664261 2371.297697 141.697083 -7.563 0.000 2.744587 2.664939 2.146 0 0.000
500.00 1463.15 98.021502 0.8928773337427719 0.889512 257.162688 -1175420.601365 35.698902 -178.460619 2329.096034 140.825161 -7.679 0.000 2.756172 2.662158 2.128 0 0.000
500.00 1453.15 98.015349 0.8052644444881715 0.803289 254.121972 -1179747.203349 35.472763 -164.706924 2215.006541 138.221224 -7.796 0.000 2.769910 2.735370 2.137 0 0.000
500.00 1443.15 98.008620 0.6907543817767671 0.691748 250.416172 -1184998.767981 35.076181 -147.152634 2073.220376 134.801540 -7.915 0.000 2.790150 2.803173 2.122 0 0.000
500.00 1433.15 98.002900 0.5805953629068044 0.581660 246.973277 -1189852.157064 34.664233 -128.891350 1946.053987 131.799257 -8.035 0.000 2.822029 2.834403 2.033 0 0.000
500.00 1423.15 97.998271 0.4753768972557522 0.473306 243.738272 -1194393.766157 34.252073 -110.226321 1831.139899 129.151435 -8.157 0.000 2.873609 2.849840 1.836 0 0.000
500.00 1413.15 97.991764 0.3822707527495685 0.374259 240.746064 -1198526.577730 33.896083 -93.034619 1729.060099 126.875024 -8.281 0.000 2.952830 2.853934 1.531 0 0.000
500.00 1403.15 97.983043 0.3065275000115238 0.292112 238.062910 -1202157.272704 33.617865 -78.967411 1640.319604 124.968475 -8.407 0.000 3.058444 2.855260 1.161 0 0.000
500.00 1393.15 97.978373 0.2628696153124095 0.245696 236.092034 -1204834.829386 33.451133 -71.469159 1580.301087 123.711769 -8.535 0.000 3.133733 2.862314 0.944 0 0.000
500.00 1383.15 97.975877 0.2324202413224908 0.214536 234.435258 -1207093.782864 33.333875 -66.817309 1531.160606 122.715776 -8.664 0.000 3.184247 2.872306 0.830 0 0.000
500.00 1373.15 97.974946 0.2066742528560286 0.189009 232.900345 -1209194.976735 33.232374 -63.191210 1485.188782 121.819936 -8.795 0.000 3.223721 2.883960 0.756 0 0.000
500.00 1363.15 97.975328 0.1824512669212081 0.165639 231.409986 -1211242.237848 33.135272 -59.986297 1438.482588 120.950942 -8.929 0.000 3.256943 2.897250 0.703 0 0.000
500.00 1353.15 97.977088 0.1578621974058603 0.142472 229.917271 -1213301.157209 33.035588 -56.885782 1387.980028 120.059609 -9.064 0.000 3.286178 2.912577 0.659 0 0.000
500.00 1343.15 97.980449 0.1312485367209708 0.117897 228.380413 -1215431.701458 32.927032 -53.649352 1330.327937 119.098906 -9.201 0.000 3.312677 2.930644 0.617 0 0.000
500.00 1333.15 98.117237 0.0104927942267770 0.010025 225.013015 -1222421.940590 32.720880 -40.338078 1052.064159 115.596224 -9.340 0.000 3.138574 2.997195 -0.562 0 0.000
500.00 1323.15 98.105901 0.0000000000000000 0.000000 223.958958 -1223633.688013 32.687370 -39.515269 1029.880553 115.071523 -9.481 0.000 0.000000 3.001340 -0.541 0 0.000
500.00 1313.15 98.105511 0.0000000000000000 0.000000 223.066896 -1224802.961590 32.677765 -39.517255 1026.477145 114.956080 -9.625 0.000 0.000000 3.002210 -0.541 0 0.000
500.00 1303.15 98.105153 0.0000000000000000 0.000000 222.169088 -1225971.369301 32.668177 -39.519207 1023.071499 114.839440 -9.771 0.000 0.000000 3.003080 -0.541 0 0.000
500.00 1293.15 98.104826 0.0000000000000000 0.000000 221.265452 -1227138.911532 32.658603 -39.521118 1019.663900 114.721574 -9.919 0.000 0.000000 3.003950 -0.541 0 0.000
500.00 1283.15 98.104532 0.0000000000000000 0.000000 220.353998 -1228308.040644 32.648968 -39.558116 1025.409602 114.909610 -10.069 0.000 0.000000 3.004828 -0.541 0 0.000
500.00 1273.15 98.104271 0.0000000000000000 0.000000 219.436034 -1229476.942235 32.639323 -39.560123 1022.079813 114.791904 -10.221 0.000 0.000000 3.005708 -0.541 0 0.000
500.00 1263.15 98.104044 0.0000000000000000 0.000000 218.511937 -1230645.012084 32.629682 -39.562104 1018.756059 114.673113 -10.376 0.000 0.000000 3.006589 -0.541 0 0.000
500.00 1253.15 98.103850 0.0000000000000000 0.000000 217.581613 -1231812.254794 32.620043 -39.564058 1015.440197 114.553251 -10.534 0.000 0.000000 3.007472 -0.541 0 0.000
500.00 1243.15 98.103692 0.0000000000000000 0.000000 216.644963 -1232978.676002 32.610398 -39.565982 1012.134321 114.432341 -10.694 0.000 0.000000 3.008356 -0.541 0 0.000
