Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.116359 0.9986378951105471 0.953652 288.196207 -1189244.897766 41.687867 -4342.995497 6247.843545 151.205239 -7.007 0.000 2.514859 0.070579 1.682 0.999827 0.000
500.00 1513.15 100.117003 0.9986797347640596 0.955283 287.200527 -1190767.787574 41.574733 -4199.610948 6208.108879 151.201984 -7.116 0.000 2.517518 0.071100 1.719 0.999824 0.000
500.00 1503.15 100.117688 0.9987223522365705 0.956929 286.198293 -1192291.287197 41.461465 -4055.633920 6167.420337 151.198918 -7.225 0.000 2.520178 0.071630 1.756 0.999821 0.000
500.00 1493.15 100.118413 0.9987657666894088 0.958590 285.189414 -1193815.421040 41.348066 -3911.055487 6125.747709 151.196045 -7.336 0.000 2.522839 0.072169 1.794 0.999817 0.000
500.00 1483.15 100.119181 0.9988099978408220 0.960266 284.173797 -1195340.214516 41.234538 -3765.866666 6083.059368 151.193370 -7.449 0.000 2.525500 0.072718 1.833 0.999813 0.000
500.00 1473.15 100.119993 0.9988550661064153 0.961957 283.167805 -1196841.395273 41.120885 -3620.058097 6039.322079 147.640781 -7.563 0.000 2.528163 0.073277 1.872 0.999809 0.000
500.00 1463.15 100.120849 0.9989009927587749 0.963664 282.162644 -1198332.037073 41.007109 -3473.619687 5994.500774 147.629376 -7.679 0.000 2.530826 0.073846 1.911 0.999805 0.000
500.00 1453.15 100.121752 0.9989477993284568 0.965386 281.150689 -1199823.322144 40.893215 -3326.542281 5948.559026 147.617591 -7.796 0.000 2.533490 0.074425 1.951 0.999801 0.000
500.00 1443.15 100.122703 0.9989955079365672 0.967123 280.131848 -1201315.273959 40.779206 -3178.816816 5901.458660 147.605421 -7.915 0.000 2.536154 0.075015 1.992 0.999796 0.000
500.00 1433.15 100.123704 0.9990441413343595 0.968876 279.106026 -1202807.917147 40.665088 -3030.434280 5853.159629 147.592860 -8.035 0.000 2.538818 0.075616 2.033 0.999792 0.000
500.00 1423.15 100.124756 0.9990937229175577 0.970645 278.073124 -1204301.277553 40.550867 -2881.385733 5803.619897 147.579904 -8.157 0.000 2.541482 0.076229 2.074 0.999787 0.000
500.00 1413.15 100.125861 0.9991442767392268 0.972430 277.033044 -1205795.382307 40.436547 -2731.662346 5752.795326 147.566547 -8.281 0.000 2.544147 0.076854 2.116 0.999782 0.000
500.00 1403.15 100.126580 0.9976881523634505 0.972862 275.942959 -1207342.717396 40.327450 -2600.957440 5704.702381 147.474383 -8.407 0.000 2.546199 0.211507 2.164 0.999779 0.000
500.00 1393.15 99.976119 0.9910411086076937 0.968354 274.308220 -1207304.797832 40.196211 -2555.392533 5671.141172 146.853346 -8.535 0.000 2.545473 0.704125 2.233 0.999787 0.000
500.00 1383.15 99.161890 0.9680199321605221 0.940366 270.495385 -1200109.121905 40.132087 -3407.284720 5939.481457 144.646016 -8.664 0.000 2.543551 1.325068 2.310 0.999781 0.000
500.00 1373.15 96.109301 0.9512076821342070 0.909925 261.254183 -1164488.567936 39.549164 -4840.914330 6390.809170 139.334940 -8.795 0.000 2.540374 1.316366 2.394 0.999775 0.000
500.00 1363.15 91.596159 0.9533153583082263 0.894854 248.925704 -1109836.723613 38.463229 -6091.914775 6772.357406 132.512708 -8.929 0.000 2.536973 1.057336 2.480 0.999785 0.000
500.00 1353.15 87.548850 0.9510943870320727 0.874885 237.766421 -1061177.860782 37.564270 -7391.790628 7191.100791 126.299992 -9.064 0.000 2.533660 0.911011 2.569 0.999805 0.000
500.00 1343.15 83.668473 0.8260544894403389 0.730464 224.412331 -1018075.761381 38.192898 -12431.145442 8887.406531 116.978008 -9.201 0.000 2.477360 1.413760 2.960 0.99987 0.000
500.00 1333.15 69.651870 0.8671272580523360 0.700616 190.153467 -863478.054924 35.191622 -15986.880218 10075.729606 98.452303 -9.340 0.000 2.449607 0.878417 3.209 0.999902 0.000
500.00 1323.15 61.070064 0.8717266095235086 0.654319 168.390521 -763214.409202 33.539412 -19027.485098 11180.929418 86.375097 -9.481 0.000 2.425847 0.675670 3.444 0.999935 0.000
500.00 1313.15 54.032285 0.8843956858551908 0.619494 150.566719 -679519.534562 32.066595 -21349.414999 12070.150967 76.557220 -9.625 0.000 2.405527 0.511933 3.663 0.999969 0.000
500.00 1303.15 48.679698 0.8930790294116494 0.588354 136.914651 -615696.090256 30.944134 -23178.151738 12817.652007 69.062969 -9.771 0.000 2.387924 0.408610 3.867 1 0.000
500.00 1293.15 44.449079 0.8991078113649359 0.560663 126.054515 -565102.491475 30.044391 -24650.031750 13462.558646 63.125932 -9.919 0.000 2.372515 0.339750 4.060 1.00003 0.000
500.00 1283.15 41.006512 0.9033176677683047 0.536045 117.164566 -523807.079966 29.294169 -25852.609425 14030.627152 58.298789 -10.069 0.000 2.358909 0.291704 4.242 1.00005 0.000
500.00 1273.15 38.141933 0.9062454307559759 0.514117 109.725725 -489339.247870 28.648934 -26844.984618 14538.571508 54.270291 -10.221 0.000 2.346812 0.256894 4.415 1.00007 0.000
500.00 1263.15 35.716373 0.9082539066161788 0.494542 103.393212 -460065.898469 28.080105 -27668.621464 14998.984230 50.858748 -10.376 0.000 2.335998 0.230872 4.579 1.00009 0.000
500.00 1253.15 33.634180 0.9095839330073597 0.477028 97.928719 -434864.067406 27.568689 -28353.821790 15420.909078 47.930794 -10.534 0.000 2.326288 0.210927 4.736 1.0001 0.000
